gen avg max std
0.000000 4.075973 88.975982 20.433605
1.000000 17.602898 90.279467 33.260600
2.000000 26.893553 90.892977 36.677643
3.000000 43.667722 90.892977 39.796387
4.000000 57.874144 90.892977 41.549159
5.000000 55.661458 90.892977 41.341440
6.000000 52.770612 90.892977 42.068775
7.000000 49.537308 90.892977 42.325831
8.000000 52.027883 90.903246 42.608281
9.000000 51.105262 93.256695 41.522279
10.000000 55.807649 90.919688 38.643511
11.000000 58.192716 90.892977 38.788076
12.000000 57.174289 91.346611 39.016581
13.000000 62.279238 91.346611 38.873333
14.000000 64.569314 91.346611 37.522452
15.000000 64.592476 91.346611 38.902595
16.000000 69.917589 91.346611 35.312984
17.000000 68.932625 91.346611 34.883455
18.000000 69.033666 91.346611 35.179392
19.000000 64.328492 91.346611 37.360655
20.000000 72.962104 91.346611 32.540606
21.000000 72.577367 91.346611 33.547334
22.000000 80.966305 91.346611 26.136666
23.000000 80.193547 91.346611 27.619458
24.000000 75.641426 91.346611 32.281517
25.000000 76.574156 91.346611 30.717435
26.000000 79.550481 91.346611 28.269528
27.000000 78.931448 91.346611 27.183672
28.000000 79.782424 91.346611 28.125378
29.000000 75.538072 91.346611 30.515282
30.000000 81.337054 91.346611 26.215355
