gen avg max std
0.000000 3.065495 89.043229 22.881615
1.000000 14.784126 89.043229 33.019934
2.000000 30.841666 90.314823 38.893363
3.000000 40.095748 89.347040 41.281420
4.000000 51.829794 89.350924 39.876977
5.000000 58.640689 89.347040 39.243015
6.000000 59.848768 89.347040 38.907009
7.000000 51.304626 89.347040 40.729768
8.000000 60.445142 90.733561 37.319397
9.000000 50.030361 89.347040 42.513121
10.000000 60.053701 89.350924 36.838917
11.000000 52.788683 90.328356 41.125542
12.000000 49.523763 90.628118 41.033693
13.000000 53.260206 90.925289 40.990649
14.000000 57.605044 90.733561 39.889236
15.000000 52.400854 90.628118 42.029773
16.000000 52.634523 90.628118 42.127202
17.000000 61.308190 90.628118 38.442816
18.000000 60.216271 90.628118 38.621281
19.000000 57.388370 90.628118 37.384532
20.000000 50.924714 90.628118 40.143909
21.000000 61.619128 90.628118 38.583958
22.000000 62.676753 90.628118 38.324606
23.000000 76.242014 90.628118 29.923731
24.000000 76.600322 90.628118 30.914155
25.000000 78.785077 90.628118 28.205843
26.000000 72.795296 90.628118 33.779183
27.000000 72.094890 91.171122 33.002986
28.000000 75.765355 90.628118 30.537723
29.000000 75.018302 90.628118 33.744069
30.000000 73.722681 90.628118 32.493117
