gen avg max std
0.000000 -0.850587 87.306470 14.313261
1.000000 84.568594 88.076888 7.578564
2.000000 81.446196 88.090973 11.643135
3.000000 78.676421 88.141544 13.588317
4.000000 76.945373 87.486155 15.123578
5.000000 77.653529 88.127651 14.268266
6.000000 79.286551 88.147517 12.086002
7.000000 78.320672 88.139222 12.642543
8.000000 78.613259 88.139222 12.994880
9.000000 77.853103 88.146920 13.046789
10.000000 78.747381 88.146920 12.600180
11.000000 79.056932 88.116978 12.018624
12.000000 77.861036 88.070838 12.298349
13.000000 77.165376 88.134854 11.764822
14.000000 78.474406 88.129645 11.043701
15.000000 78.344551 88.160629 12.178458
16.000000 77.687693 88.166101 12.843910
17.000000 76.894410 88.108004 13.352795
18.000000 76.681143 88.139050 13.860258
19.000000 77.780617 88.139050 11.933380
20.000000 78.399215 88.138824 12.652342
21.000000 78.396778 88.149460 10.341637
22.000000 77.925730 88.149460 10.322966
23.000000 77.937443 88.150181 11.678736
24.000000 79.261015 88.137655 10.762735
25.000000 78.186396 88.146920 11.691721
26.000000 77.308079 88.146920 10.927193
27.000000 78.821717 88.146920 10.052672
28.000000 79.208233 88.167490 9.032201
29.000000 79.147109 88.170670 10.855654
30.000000 78.616063 88.146920 10.284706
31.000000 77.394752 88.146920 11.752888
32.000000 77.455630 88.165598 11.142488
33.000000 78.234170 88.165598 11.010836
34.000000 78.811234 88.165598 9.989698
35.000000 77.588953 88.149555 11.637207
36.000000 79.757980 88.154777 8.266755
37.000000 80.330800 88.127177 7.955612
38.000000 79.878687 88.157856 8.928314
39.000000 80.169638 88.223441 7.526968
40.000000 80.069712 88.064380 7.934479
41.000000 80.032570 88.140449 8.749607
42.000000 79.524471 88.140449 10.812160
43.000000 79.745039 88.140449 9.983842
44.000000 79.518986 88.138193 8.865134
45.000000 80.030720 87.938614 8.198985
46.000000 79.414700 88.060668 9.202554
