gen avg max std
0.000000 5.718971 91.490612 25.476810
1.000000 17.116235 92.050924 34.173395
2.000000 35.155576 92.537040 38.311430
3.000000 48.485133 92.537040 39.211547
4.000000 55.281388 92.937405 38.157812
5.000000 61.731441 92.937405 36.230608
6.000000 61.180483 92.937405 36.390158
7.000000 63.838692 92.937405 35.495857
8.000000 56.746776 93.409567 38.571048
9.000000 61.680792 92.937405 36.709343
10.000000 65.133670 93.207043 34.898013
11.000000 63.484822 93.002788 35.589780
12.000000 66.617389 93.002788 33.588567
13.000000 62.942376 93.002788 35.478955
14.000000 64.646370 93.375050 34.787869
15.000000 65.587330 93.331940 34.345005
16.000000 67.490287 92.690612 31.040589
17.000000 64.256501 93.409567 33.769820
18.000000 68.038626 93.409567 32.918989
19.000000 69.355861 93.409567 30.732965
20.000000 73.145764 93.409567 30.986713
21.000000 75.821130 93.900134 28.977420
22.000000 74.436641 93.900134 28.317151
23.000000 74.791315 93.900134 28.665241
24.000000 73.603018 93.900134 30.001475
25.000000 68.931308 93.900134 32.245358
26.000000 73.297406 93.900134 28.894078
27.000000 69.922185 93.900134 32.595177
28.000000 70.138881 93.900134 34.572454
29.000000 74.717545 93.900134 30.829116
30.000000 72.536112 93.900134 31.461696
31.000000 73.956675 93.900134 28.962506
32.000000 73.007852 93.900134 31.587934
33.000000 74.441770 93.900134 32.054649
34.000000 76.633956 93.900134 29.248003
35.000000 75.185148 93.900134 31.175252
36.000000 75.683959 93.900134 29.158935
37.000000 75.306648 93.900134 30.280560
38.000000 74.144434 93.900134 31.286865
39.000000 78.595916 93.900134 26.921896
40.000000 79.768223 93.900134 25.979197
