gen avg max std
0.000000 -0.887049 39.241098 9.984756
1.000000 3.447128 38.149874 11.606527
2.000000 7.224822 38.149874 12.259378
3.000000 11.125671 38.149874 12.634501
4.000000 10.803867 38.149874 12.404345
5.000000 11.979181 38.284617 12.599216
6.000000 13.628240 38.284617 12.461431
7.000000 13.925158 56.524567 12.833944
8.000000 16.220612 56.524567 13.777992
9.000000 15.304888 56.524567 14.390939
10.000000 14.812757 39.018586 12.115878
11.000000 13.416719 39.018586 12.141313
12.000000 14.857944 39.018586 12.349350
13.000000 13.198309 30.575050 12.167100
14.000000 16.426270 30.638708 11.750284
15.000000 16.868539 39.081106 11.052262
16.000000 16.058295 65.214412 12.498314
17.000000 15.528583 65.214412 14.039784
18.000000 18.286544 74.237270 16.467600
19.000000 17.712581 65.214412 16.020437
20.000000 18.666175 65.214412 17.029819
21.000000 16.347573 65.214412 16.049801
22.000000 16.406284 65.214412 12.729360
23.000000 15.794963 65.214412 12.647214
24.000000 17.958359 65.214412 11.412929
25.000000 16.052435 47.901926 11.961120
26.000000 16.873163 47.901926 11.979425
27.000000 18.743854 55.924191 12.510975
