gen avg max std
0.000000 14.501775 75.273152 26.470623
1.000000 30.080497 86.912890 31.895912
2.000000 55.234315 87.138708 19.601054
3.000000 69.518148 87.301880 9.071896
4.000000 71.098831 89.526794 7.099678
5.000000 73.522317 89.531732 6.871984
6.000000 79.224094 89.586794 6.094917
7.000000 78.518890 89.521880 5.467975
8.000000 80.623946 89.546695 6.314175
9.000000 83.291743 89.596695 6.092454
10.000000 87.973921 89.606695 1.159099
11.000000 88.890557 89.541683 0.565838
12.000000 88.884869 89.531732 0.514092
13.000000 88.953230 89.666695 0.461603
14.000000 89.218679 89.968142 0.251261
15.000000 89.229716 89.771732 0.204669
16.000000 89.205747 89.606695 0.202668
17.000000 89.286225 89.591732 0.190892
18.000000 89.231724 89.546695 0.182365
19.000000 89.260123 89.776695 0.204644
20.000000 89.325177 89.786695 0.197305
21.000000 89.369009 90.332892 0.211635
22.000000 89.424801 89.908142 0.161993
23.000000 89.469362 89.732892 0.110609
24.000000 89.500880 89.908142 0.093278
25.000000 89.509745 90.141683 0.131370
26.000000 89.542685 90.112124 0.114031
27.000000 89.538495 90.016695 0.111036
28.000000 89.538733 90.092892 0.138029
29.000000 89.559326 90.268142 0.153554
30.000000 89.525821 89.966695 0.087330
