gen avg max std
0.000000 8.434548 88.279358 28.051416
1.000000 19.320525 87.168859 32.708551
2.000000 34.512116 87.643892 38.871779
3.000000 48.269206 89.293561 40.187996
4.000000 64.991931 89.293561 36.759415
5.000000 65.206801 89.350924 37.279075
6.000000 68.054578 90.619688 34.790314
7.000000 61.904990 89.293561 38.607523
8.000000 60.499729 89.293561 39.405986
9.000000 67.386717 89.293561 36.053946
10.000000 66.276756 87.430040 37.718266
11.000000 75.014947 87.430040 30.809641
12.000000 76.983160 87.676175 28.303918
13.000000 71.144191 87.430040 34.815014
14.000000 71.207150 87.430040 34.699624
15.000000 71.107477 87.694000 34.931680
16.000000 72.238726 87.694000 33.683634
17.000000 72.893338 87.694000 33.344489
18.000000 62.171977 87.556175 39.933022
19.000000 66.699092 87.556175 36.728986
20.000000 71.313442 87.556175 34.626908
21.000000 72.108898 87.657882 33.059191
22.000000 63.281134 87.657882 39.006510
23.000000 64.160152 87.657882 38.656709
24.000000 66.852609 87.657882 36.927772
25.000000 69.430243 87.657882 34.422780
26.000000 66.509786 89.244654 36.568443
27.000000 60.568153 90.159556 38.663559
28.000000 61.531493 90.159556 39.120578
29.000000 56.186568 90.279556 40.627928
30.000000 58.806289 90.279556 38.203255
