gen avg max std
0.000000 7.693885 38.811736 13.171346
1.000000 19.360941 56.690082 13.237494
2.000000 21.488827 56.652611 8.979640
3.000000 24.864556 47.606409 6.549871
4.000000 26.109018 47.952628 6.916503
5.000000 26.297258 48.188859 7.763315
6.000000 25.603813 47.681032 5.896427
7.000000 25.641209 83.234358 10.372942
8.000000 24.631977 38.755833 4.917761
9.000000 24.878270 38.819983 5.003702
10.000000 27.263179 65.149874 10.152564
11.000000 28.449722 74.566780 10.627951
12.000000 28.202197 64.816888 7.881888
13.000000 30.286430 64.791400 9.843946
14.000000 31.161043 73.857173 10.215697
15.000000 31.491178 86.329901 12.218409
16.000000 31.710164 64.922502 7.696771
17.000000 32.652259 84.786808 9.924429
18.000000 35.109897 84.311959 13.206193
19.000000 35.441557 90.558299 12.723084
20.000000 35.833261 84.890591 12.060565
21.000000 35.431065 85.949249 13.827005
22.000000 37.870306 86.104418 15.493382
23.000000 34.534468 73.750785 9.870646
24.000000 39.124147 87.710206 17.115350
25.000000 44.205566 89.990144 21.488446
26.000000 47.303591 86.225231 22.116251
27.000000 45.040104 86.829304 21.196932
28.000000 46.524581 86.628427 21.886676
29.000000 46.763980 85.995280 20.138623
