gen avg max std
0.000000 2.571945 89.378539 20.594046
1.000000 11.800518 90.733561 27.457935
2.000000 21.645062 90.733561 31.998277
3.000000 32.067013 90.173074 36.109706
4.000000 45.119942 89.653561 38.939113
5.000000 63.991469 89.653561 35.593468
6.000000 53.798910 89.653561 40.484399
7.000000 57.554665 89.883246 39.779825
8.000000 62.548652 89.883246 38.467378
9.000000 61.960431 89.883246 37.049247
10.000000 61.282717 89.883246 37.634951
11.000000 58.474042 89.883246 40.411252
12.000000 50.348345 89.883246 40.967130
13.000000 52.431212 89.883246 38.157200
14.000000 60.518777 90.513892 37.614141
15.000000 60.871043 90.513892 38.415346
16.000000 70.524811 90.919688 34.159179
17.000000 72.826371 91.172890 31.979965
18.000000 81.561870 93.196695 20.516274
19.000000 67.568207 93.196695 33.390530
20.000000 64.310888 92.852828 33.602391
21.000000 74.171678 91.766267 28.090281
22.000000 71.831268 93.616695 27.925268
23.000000 67.252278 93.616695 33.833755
24.000000 64.428002 93.616695 33.606661
25.000000 63.466586 93.452892 32.248119
26.000000 63.016002 93.452892 35.627828
27.000000 65.128952 93.452892 38.686220
28.000000 69.275520 93.092892 31.233670
29.000000 70.397206 93.092892 31.501670
30.000000 67.840985 93.092892 33.002031
