gen avg max std
0.000000 11.375351 92.451240 32.838633
1.000000 27.327111 91.969562 36.519237
2.000000 54.408180 92.189365 30.057634
3.000000 80.004413 92.658358 14.131755
4.000000 88.721959 92.776119 2.151574
5.000000 89.786635 93.207043 1.937427
6.000000 90.656396 93.202788 1.589524
7.000000 91.608124 93.409567 0.327973
8.000000 91.575047 93.202788 0.245136
9.000000 91.606440 93.202788 0.323682
10.000000 91.593240 93.002788 0.272853
11.000000 91.593860 93.409567 0.297256
12.000000 91.636481 93.202788 0.353316
13.000000 91.658592 93.131940 0.373040
14.000000 91.663636 93.202788 0.362696
15.000000 91.682178 93.131940 0.374928
16.000000 91.718077 93.002788 0.380285
17.000000 91.812976 93.409567 0.495711
18.000000 91.886008 93.409567 0.432035
19.000000 91.997041 93.409567 0.474365
20.000000 92.182401 93.802788 0.417270
21.000000 92.214622 93.524826 0.424994
22.000000 92.218110 93.409567 0.388306
23.000000 92.201238 93.409567 0.386807
24.000000 92.352242 93.409567 0.442323
25.000000 92.406765 93.458358 0.458450
26.000000 92.486576 93.712404 0.495420
27.000000 92.487542 93.409567 0.467785
28.000000 92.510809 93.409567 0.466401
29.000000 92.624726 93.409567 0.467424
30.000000 92.666673 93.409567 0.460697
31.000000 92.808887 93.409567 0.414264
32.000000 92.754329 93.409567 0.432221
33.000000 92.799854 93.409567 0.430682
34.000000 92.800824 93.409567 0.370706
35.000000 92.790304 93.409567 0.380946
36.000000 92.809057 93.409567 0.381423
37.000000 92.949660 93.409567 0.296629
38.000000 92.936431 93.409567 0.341714
39.000000 92.867395 93.409567 0.353789
40.000000 93.001525 93.409567 0.273974
