gen avg max std
0.000000 -0.788272 86.095425 15.726316
1.000000 5.129020 66.914681 15.523286
2.000000 12.901767 72.997855 17.530741
3.000000 24.006140 61.220826 12.586703
4.000000 29.738094 72.931301 11.348990
5.000000 31.793690 79.153567 8.569464
6.000000 40.098260 85.966282 15.428105
7.000000 40.358473 85.139752 13.206842
8.000000 47.349184 87.158514 17.983293
9.000000 51.794800 79.448801 17.653579
10.000000 58.425695 86.289309 17.550627
11.000000 68.773851 85.869760 10.942477
12.000000 73.382263 85.678122 10.375821
13.000000 78.415141 85.701291 3.283730
14.000000 80.388604 86.971895 2.795897
15.000000 80.024005 86.449802 2.524902
16.000000 80.284211 86.849625 2.652867
17.000000 80.615805 86.096010 2.804914
18.000000 80.516590 86.683214 2.795209
19.000000 81.351061 86.705180 3.172237
20.000000 82.661438 86.728188 3.352676
21.000000 82.014997 86.948802 3.223312
22.000000 83.741511 87.014121 3.176354
23.000000 84.536119 86.982000 2.389115
24.000000 83.888025 87.116934 2.911089
25.000000 85.347765 87.313075 1.271048
26.000000 85.092397 87.168702 1.901654
27.000000 85.420890 88.120987 1.522057
28.000000 84.719453 86.758503 2.158925
29.000000 85.653766 87.523137 0.790914
30.000000 85.161352 87.275913 1.242665
