gen avg max std
0.000000 -1.376474 44.019403 11.831431
1.000000 6.807439 55.847458 17.148540
2.000000 17.172353 61.457651 18.695598
3.000000 22.586344 79.203973 19.989437
4.000000 26.111351 78.738954 21.095762
5.000000 28.037808 85.258381 24.175849
6.000000 24.689709 86.941239 26.646245
7.000000 31.738824 85.756361 27.704675
8.000000 35.224928 85.756361 30.772451
9.000000 41.077978 86.572306 28.893221
10.000000 41.405143 86.572306 32.993554
11.000000 42.855702 86.572306 33.156343
12.000000 49.473965 86.572306 31.703850
13.000000 53.561070 86.572306 31.890243
14.000000 55.527031 86.572306 30.174807
15.000000 48.885389 88.695510 32.495292
16.000000 49.747419 88.695510 31.754778
17.000000 58.306342 88.695510 30.440647
18.000000 56.218925 88.695510 31.333803
19.000000 68.812171 88.695510 26.476470
20.000000 56.916174 88.695510 31.742962
21.000000 65.858381 88.695510 28.971201
22.000000 73.485321 88.695510 22.783955
23.000000 77.871411 88.695510 22.339147
24.000000 79.241623 88.695510 23.071307
25.000000 77.993663 88.695510 25.066752
26.000000 75.507906 88.695510 29.935280
27.000000 79.677919 88.695510 20.350524
28.000000 81.666611 89.000613 17.519623
29.000000 78.462316 89.000613 23.620985
30.000000 81.267546 88.895907 18.764797
