gen avg max std
0.000000 5.262587 30.544679 10.752576
1.000000 14.331254 56.169126 11.918056
2.000000 21.796640 56.773463 9.057765
3.000000 26.557704 83.208228 11.786209
4.000000 24.302371 83.838299 8.500376
5.000000 22.800744 47.573512 4.333828
6.000000 22.224991 39.210040 2.946280
7.000000 22.573422 65.426320 5.244282
8.000000 22.817006 83.344360 7.217054
9.000000 22.822361 65.401491 5.388463
10.000000 22.388702 30.648142 2.408922
11.000000 22.514908 30.711733 2.565918
12.000000 22.529985 39.416504 2.946056
13.000000 22.405802 30.638708 2.391801
14.000000 22.644172 48.089203 3.668599
15.000000 23.018268 39.424051 3.977278
16.000000 23.046116 30.711733 3.094117
17.000000 23.897176 39.405289 4.453773
18.000000 23.802475 39.394198 3.895829
19.000000 23.566749 30.716796 3.455168
20.000000 24.835883 48.194865 5.925641
21.000000 24.624474 47.954995 4.941329
22.000000 25.322125 65.815851 7.254803
23.000000 23.816955 39.309641 3.891713
24.000000 25.327311 48.206986 6.205562
25.000000 25.544326 56.819983 5.509342
26.000000 26.223380 48.159358 5.893603
27.000000 27.165809 56.807638 6.618494
28.000000 27.866046 84.051495 9.498306
29.000000 27.614919 39.502832 5.902092
30.000000 27.726249 56.929262 6.982385
31.000000 28.417817 48.206986 6.616949
32.000000 30.221080 65.543230 6.970855
33.000000 32.198353 65.177803 8.071707
34.000000 32.408109 65.507760 7.503600
35.000000 34.252661 84.261802 8.911193
36.000000 35.954578 87.199145 12.170990
37.000000 34.927538 65.845142 8.240217
38.000000 35.737319 74.336867 8.985513
