gen avg max std
0.000000 -4.612969 19.936089 4.769113
1.000000 -3.498321 19.936089 5.594968
2.000000 -1.640682 21.160682 7.262483
3.000000 -0.032407 20.550421 8.974324
4.000000 2.811514 19.936089 10.156089
5.000000 4.893672 21.171582 10.099811
6.000000 7.512626 21.574895 11.030596
7.000000 10.803478 21.574895 10.955252
8.000000 13.557368 21.575486 9.482399
9.000000 14.954733 21.575486 9.340904
10.000000 14.818019 21.575486 9.660587
11.000000 14.321911 21.575486 9.715680
12.000000 14.219755 21.581663 10.114562
13.000000 15.518480 22.067773 9.643648
14.000000 15.931439 22.588664 9.319929
15.000000 17.390291 22.588664 7.869131
16.000000 17.845990 22.588664 7.850915
17.000000 18.864105 22.588664 6.765432
18.000000 17.679288 22.656754 7.874183
19.000000 19.052869 23.840736 6.659716
20.000000 18.133266 24.603580 8.033570
21.000000 16.256169 24.166070 9.714962
22.000000 17.905544 24.166070 7.806362
23.000000 17.222676 24.170525 7.974410
24.000000 16.434844 24.170525 8.828858
25.000000 18.228351 24.166070 7.654148
26.000000 17.759947 24.166070 8.309985
27.000000 17.986169 24.164865 8.308791
28.000000 19.774354 24.165209 6.628636
29.000000 17.514294 24.165599 8.810933
30.000000 19.278392 25.102109 7.555062
