gen avg max std
0.000000 -0.715778 39.420270 9.441487
1.000000 3.769098 39.420270 11.109146
2.000000 7.609971 39.420270 11.625199
3.000000 11.612083 83.857173 12.136075
4.000000 12.157766 83.857173 13.052323
5.000000 13.967182 86.643070 13.104809
6.000000 13.840085 65.008823 12.441141
7.000000 15.535352 65.008823 12.638149
8.000000 15.404904 65.008823 12.928300
9.000000 16.628896 65.008823 14.175117
10.000000 17.049036 65.008823 16.136460
11.000000 16.420389 65.008823 16.987683
12.000000 17.691102 88.032413 17.915857
13.000000 18.965675 88.032413 18.370378
14.000000 17.878350 88.032413 20.094669
15.000000 20.755055 88.032413 21.685321
16.000000 19.902909 88.032413 24.092398
17.000000 21.675791 88.979984 25.804974
18.000000 24.258132 88.979984 28.274512
19.000000 30.605182 88.032413 30.208045
20.000000 30.698825 88.032413 31.683095
21.000000 31.780839 88.032413 32.857603
22.000000 34.172979 88.032413 34.758220
23.000000 30.348573 88.032413 36.774778
24.000000 30.952540 88.046598 37.398766
25.000000 31.824998 88.046598 38.812669
26.000000 32.485513 88.032413 39.817500
27.000000 37.200764 88.032413 41.330402
28.000000 43.269051 88.032413 43.138335
29.000000 49.519184 88.032413 42.864162
30.000000 56.380601 88.032413 42.245220
31.000000 63.427384 88.032413 39.457954
32.000000 65.404084 88.032413 38.393978
33.000000 63.100383 88.032413 39.026099
34.000000 63.933635 88.032413 39.420755
35.000000 66.638935 88.032413 37.403259
36.000000 64.673114 88.032413 38.582172
37.000000 62.142420 88.032413 39.108084
38.000000 63.660135 88.032413 39.483690
39.000000 60.231591 88.032413 41.020280
40.000000 62.325564 88.032413 40.350439
41.000000 62.222773 88.032413 40.465516
42.000000 62.447034 88.032413 40.113525
43.000000 59.972892 88.032413 41.708734
44.000000 63.495472 88.032413 39.541174
45.000000 65.322559 88.032413 37.946868
46.000000 64.517082 88.032413 39.246358
47.000000 61.284436 88.032413 40.333152
48.000000 65.113788 88.032413 37.850680
49.000000 66.550851 88.032413 37.843612
50.000000 62.624762 88.032413 39.597070
