gen avg max std
0.000000 3.860120 87.139358 21.216713
1.000000 14.188211 88.983229 30.274776
2.000000 29.174331 88.983229 35.342165
3.000000 38.741815 91.588118 39.225271
4.000000 53.740132 89.350924 37.928442
5.000000 59.763366 89.779688 37.536238
6.000000 66.724752 89.779688 34.709605
7.000000 72.409021 89.779688 30.921323
8.000000 67.027825 89.779688 35.007167
9.000000 60.557541 89.839688 36.628552
10.000000 66.594254 89.899688 34.684284
11.000000 65.440248 89.899688 36.576954
12.000000 71.728954 90.139361 31.160979
13.000000 74.776381 90.139688 30.588414
14.000000 63.064058 90.139688 39.255881
15.000000 68.177295 90.139688 35.331733
16.000000 76.823817 90.139688 25.986881
17.000000 73.522361 90.139688 28.951406
18.000000 64.590128 90.139688 36.365638
19.000000 73.940940 90.139688 28.880649
20.000000 73.319209 90.659827 31.149215
21.000000 68.168613 90.659827 34.560628
22.000000 74.744565 90.659827 30.819343
23.000000 71.852864 90.659827 31.487227
24.000000 67.774845 90.259688 33.114782
25.000000 73.796641 90.836420 29.348715
26.000000 74.971215 90.836420 30.485243
27.000000 74.453781 90.259688 30.590373
28.000000 74.590210 90.259688 30.153057
29.000000 76.712615 90.259688 29.459515
30.000000 72.916676 90.259688 33.956101
