gen avg max std
0.000000 4.010876 74.100277 11.875939
1.000000 10.982278 65.105330 10.660343
2.000000 18.699916 38.589825 7.323633
3.000000 23.425103 74.086263 5.911069
4.000000 24.084024 74.349721 7.171204
5.000000 25.495126 74.151995 9.299445
6.000000 27.307241 74.463308 12.313267
7.000000 27.587334 86.408343 11.246064
8.000000 29.951107 88.479955 12.869717
9.000000 33.670592 84.280816 13.763083
10.000000 37.801951 85.056241 11.773388
11.000000 39.522821 86.997907 12.282743
12.000000 42.300318 84.667655 12.262766
13.000000 46.811674 85.030279 13.850219
14.000000 48.284425 85.700650 11.154708
15.000000 49.965141 85.248046 11.490695
16.000000 51.384461 86.658717 12.121046
17.000000 51.727666 84.130279 9.212931
18.000000 55.393179 87.493588 11.502066
19.000000 55.538365 86.151015 11.219782
20.000000 55.666990 86.240650 11.471942
21.000000 56.759421 86.000650 11.568320
22.000000 57.145305 85.613855 11.028608
23.000000 55.999740 86.050279 10.871177
24.000000 56.442687 85.880650 11.840925
25.000000 55.781167 86.300650 11.014272
26.000000 54.681106 84.800650 10.054074
27.000000 55.899702 86.480650 10.546369
28.000000 57.002723 86.840650 10.958106
29.000000 56.393307 87.390176 10.379853
30.000000 57.298527 86.571015 11.730229
31.000000 57.424845 87.377210 11.037069
32.000000 58.175564 87.518145 11.503908
