gen avg max std
0.000000 -5.103366 12.156542 3.509945
1.000000 -2.692968 32.200631 6.870027
2.000000 -1.534088 19.398560 6.460034
3.000000 0.826074 20.062626 6.946769
4.000000 4.360793 23.219265 6.614591
5.000000 9.895366 25.833446 5.880460
6.000000 12.367553 22.748939 4.337164
7.000000 13.678219 24.570459 3.984731
8.000000 14.621266 23.190839 4.233878
9.000000 16.227006 23.201833 4.006004
10.000000 17.048085 23.201732 3.185896
11.000000 17.907443 27.761625 2.933091
12.000000 19.465826 44.087798 3.928345
13.000000 20.598410 38.263281 2.933452
14.000000 20.080565 21.384253 0.391623
15.000000 20.034081 21.549369 0.325840
16.000000 20.088234 23.867797 0.604201
17.000000 20.052356 24.149876 0.609480
18.000000 19.946457 19.963837 0.011098
19.000000 20.117190 25.296202 0.797845
20.000000 20.011135 21.366362 0.274989
21.000000 19.972483 20.572972 0.085895
22.000000 19.998851 21.174156 0.189287
23.000000 20.042554 21.370784 0.318590
24.000000 20.032064 21.434778 0.291781
25.000000 20.251831 25.071534 1.097167
26.000000 20.184604 24.130597 0.749349
27.000000 20.275042 25.102249 0.946214
28.000000 20.239909 24.138579 0.735543
29.000000 20.214780 24.151115 0.695675
30.000000 20.258039 24.301180 0.742067
