gen avg max std
0.000000 -5.223368 21.500274 3.654897
1.000000 -4.006555 21.500274 5.695935
2.000000 -2.489959 32.127829 7.083973
3.000000 0.057704 32.127829 9.254964
4.000000 3.007362 32.127829 10.439125
5.000000 6.709482 32.127829 11.373137
6.000000 8.869330 32.127829 11.807201
7.000000 10.894656 32.127829 10.774153
8.000000 11.906106 32.127829 12.591179
9.000000 12.301833 32.127829 13.382701
10.000000 14.163121 32.127829 12.340405
11.000000 12.869905 32.127829 13.334794
12.000000 14.022863 32.127829 13.493831
13.000000 16.385382 44.117573 14.981158
14.000000 21.833478 44.117573 14.386338
15.000000 24.432548 44.117573 14.356101
16.000000 22.990997 44.117573 14.041801
17.000000 21.326992 44.117573 16.754477
18.000000 21.479904 44.117573 15.108396
19.000000 18.493475 47.341216 15.631847
20.000000 22.574781 47.341216 16.937159
21.000000 22.428919 47.356229 17.299031
22.000000 25.665503 47.341216 16.670521
23.000000 28.280763 45.764459 17.603994
24.000000 30.078419 45.764459 17.719093
25.000000 28.345570 45.764459 20.354129
26.000000 31.431710 45.764459 18.172168
27.000000 30.991410 45.764459 18.818366
28.000000 35.102472 45.764459 16.763088
29.000000 34.159115 45.764459 17.571781
30.000000 32.224892 45.764459 18.462733
