gen avg max std
0.000000 0.695278 84.749083 15.459260
1.000000 68.629937 87.253942 25.675143
2.000000 67.555139 87.237335 23.239409
3.000000 68.750275 87.714615 22.290035
4.000000 70.923641 87.714615 19.697745
5.000000 69.456868 87.652686 21.037835
6.000000 70.288771 87.652686 20.430389
7.000000 70.877812 87.652686 20.482771
8.000000 70.950194 87.652686 20.532998
9.000000 74.252363 87.499797 15.820373
10.000000 74.467583 87.477165 15.787288
11.000000 74.872329 87.138387 15.039418
12.000000 73.054675 87.138387 15.990209
13.000000 73.613673 87.099352 15.664556
14.000000 74.233727 86.941380 15.422553
15.000000 74.799845 87.391219 11.843994
16.000000 73.714654 87.406476 13.607603
17.000000 74.455600 87.401822 12.994134
18.000000 74.617130 86.935712 12.274439
19.000000 74.252269 86.988114 11.965692
20.000000 73.717741 86.922251 13.763585
21.000000 74.103721 86.947789 13.580695
22.000000 74.850812 86.986481 12.965394
23.000000 75.738894 87.604549 11.877731
24.000000 75.037861 87.581739 12.062231
25.000000 73.736984 87.204957 13.014420
26.000000 73.365009 87.204957 12.410633
27.000000 73.348072 87.204957 12.440553
28.000000 73.909876 87.791034 13.284042
29.000000 75.076882 87.791034 14.023129
30.000000 73.065647 87.514874 15.575034
31.000000 74.364929 87.514874 14.020789
32.000000 74.096325 87.979490 15.000519
33.000000 77.357674 87.447211 11.635132
34.000000 76.836929 87.447211 11.793770
35.000000 75.472076 87.545941 13.430010
36.000000 74.421253 87.545941 14.421013
37.000000 74.212269 87.545941 14.724341
38.000000 74.068077 87.545941 13.707731
39.000000 73.841212 87.545941 14.256481
40.000000 75.459196 87.545941 11.743978
41.000000 75.146578 87.642370 12.506021
42.000000 75.132012 88.070436 14.646055
43.000000 74.988127 88.070436 14.542224
44.000000 75.401746 87.946449 14.839029
45.000000 75.763812 88.362273 13.414964
46.000000 76.581805 88.362273 13.107249
