gen avg max std
0.000000 -1.005994 79.623949 15.462336
1.000000 5.307838 85.792201 20.130923
2.000000 14.894577 85.419601 21.090014
3.000000 31.502924 86.667085 21.128307
4.000000 38.886744 86.415563 16.353703
5.000000 51.240207 86.501013 18.073012
6.000000 59.576953 86.779862 17.376482
7.000000 65.796725 87.766450 12.753135
8.000000 71.317646 85.793826 9.702940
9.000000 76.718899 86.685915 6.175740
10.000000 80.939385 89.288239 4.337976
11.000000 81.539314 86.865408 3.196736
12.000000 81.486627 87.316607 3.894268
13.000000 81.427933 86.509624 3.051608
14.000000 82.039312 86.888502 3.229209
15.000000 82.485156 87.098137 3.333567
16.000000 82.717714 88.263404 3.274846
17.000000 84.510591 87.516913 2.800485
18.000000 84.703798 87.421661 2.597351
19.000000 83.901047 88.686706 2.955019
20.000000 84.406805 87.417198 2.539169
21.000000 85.712680 87.547664 1.010748
22.000000 85.086819 87.344743 2.073643
23.000000 85.864464 88.139466 0.669101
24.000000 86.067140 87.712372 0.755975
25.000000 86.292216 88.104208 0.653181
26.000000 86.155575 87.563341 0.593488
27.000000 86.204277 88.360826 0.645430
28.000000 86.410121 87.778749 0.772707
29.000000 85.517820 88.291136 1.828960
30.000000 85.882997 87.573635 1.375848
