gen avg max std
0.000000 4.662279 73.991495 12.359434
1.000000 13.029837 84.305550 13.772489
2.000000 17.713883 65.048228 10.414277
3.000000 24.351729 84.624975 10.226910
4.000000 24.011709 64.983390 6.066452
5.000000 23.559839 65.777424 5.450861
6.000000 24.096861 74.237270 6.937435
7.000000 24.328514 56.681032 5.807668
8.000000 23.756050 48.081106 5.132742
9.000000 23.479366 83.941076 6.486628
10.000000 23.598842 48.049357 5.344951
11.000000 23.713824 56.926955 4.997513
12.000000 24.135226 48.023649 5.454725
13.000000 25.394889 65.791410 8.062712
14.000000 26.453523 74.566780 8.699575
15.000000 27.536801 56.926955 8.847508
16.000000 28.162958 85.646616 9.938963
17.000000 27.609511 64.950745 8.867632
18.000000 29.191041 57.023649 9.487193
19.000000 28.659534 56.991187 8.683661
20.000000 29.951462 84.594540 10.509909
