gen avg max std
0.000000 -4.935196 19.933648 4.130077
1.000000 -3.068305 19.938126 5.679338
2.000000 -1.108083 19.936089 6.702582
3.000000 2.944253 19.992854 7.112260
4.000000 7.699096 21.582069 6.450355
5.000000 12.363877 23.869723 5.886565
6.000000 13.914614 20.909974 5.517277
7.000000 18.898584 24.042027 1.873253
8.000000 20.219690 24.207442 0.877339
9.000000 20.062989 21.512393 0.383454
10.000000 20.136933 22.685649 0.553232
11.000000 20.057030 22.691911 0.475926
12.000000 20.050410 23.871213 0.563975
13.000000 19.973322 21.346729 0.196862
14.000000 19.981188 20.581111 0.149737
15.000000 20.000299 21.251825 0.246572
16.000000 20.015869 21.748831 0.293563
17.000000 20.028971 21.575441 0.292679
18.000000 20.138315 24.149603 0.797606
19.000000 20.285904 24.754618 1.097564
20.000000 20.151316 24.066953 0.796311
21.000000 20.056490 22.776930 0.441331
22.000000 20.061847 21.489314 0.308360
23.000000 20.253410 25.107468 1.055935
24.000000 20.143159 24.231424 0.825664
25.000000 20.114862 24.075665 0.626558
26.000000 20.061072 21.465844 0.305946
27.000000 20.018260 21.329300 0.208406
28.000000 20.066483 21.416590 0.260925
29.000000 20.049163 21.334649 0.241324
30.000000 20.034849 21.330767 0.199432
