gen avg max std
0.000000 -3.319369 35.001753 8.031945
1.000000 0.110914 35.164167 11.410541
2.000000 5.501712 35.167816 13.764724
3.000000 13.653300 86.165555 16.515484
4.000000 19.648841 86.165555 17.982144
5.000000 22.158872 86.165555 23.477298
6.000000 23.678974 86.165555 23.823023
7.000000 31.169079 86.165555 25.451585
8.000000 40.227200 86.165555 30.766742
9.000000 49.595269 86.165555 34.975313
10.000000 57.058969 86.165555 35.797327
11.000000 60.073583 86.165555 36.228632
12.000000 73.158238 86.165555 27.432459
13.000000 73.473477 86.165555 27.502049
14.000000 75.312741 86.165555 24.774704
15.000000 76.012808 86.962519 25.977296
16.000000 71.215256 86.962519 30.285243
17.000000 66.572972 86.962519 34.302594
18.000000 65.648311 86.165555 32.973467
19.000000 66.941193 86.165555 31.019911
20.000000 76.519767 86.165555 23.188582
21.000000 73.877040 86.165555 28.306627
22.000000 71.433690 86.165555 31.604827
23.000000 71.109265 86.400216 29.202586
24.000000 69.833667 86.400216 29.450922
25.000000 71.810108 86.400216 29.271753
26.000000 72.547392 86.400216 27.147082
27.000000 68.857497 86.400216 31.000896
28.000000 74.425565 86.400216 26.039185
29.000000 68.405986 86.400216 28.307468
30.000000 68.325112 86.748294 30.227143
