gen avg max std
0.000000 -4.982954 20.569845 3.841685
1.000000 -3.500407 21.067380 6.054990
2.000000 -2.817440 21.067380 6.946142
3.000000 -0.648350 21.067380 8.885819
4.000000 1.644522 21.580845 9.950571
5.000000 1.695007 21.580845 9.772533
6.000000 4.506471 21.580845 10.239495
7.000000 9.372087 23.999363 10.570427
8.000000 10.159823 22.859239 11.348610
9.000000 11.153423 21.580845 11.187673
10.000000 11.170979 21.580845 10.728569
11.000000 14.181133 21.580845 10.189670
12.000000 14.573834 21.580845 10.329219
13.000000 11.854183 21.580845 11.831700
14.000000 14.118968 21.582150 10.817214
15.000000 15.411920 27.140595 10.732049
16.000000 18.843714 27.140595 7.129395
17.000000 18.511199 27.140595 7.050814
18.000000 18.699811 27.140595 7.375765
19.000000 17.614460 27.140595 7.823878
20.000000 18.057007 28.420363 8.153963
21.000000 16.643422 28.420363 9.315927
22.000000 16.946247 28.420363 9.589182
23.000000 17.215610 28.420363 9.606811
24.000000 15.464623 28.420363 11.106922
25.000000 15.871103 28.420363 10.436732
26.000000 16.446691 28.420363 11.010131
27.000000 20.339015 30.827940 9.085630
28.000000 19.059534 36.496833 11.895119
29.000000 19.953143 36.496833 12.106680
30.000000 20.475978 36.496833 11.457180
