gen avg max std
0.000000 -4.643527 21.139755 4.746013
1.000000 -3.434671 21.139755 5.747716
2.000000 -1.220892 21.139755 7.909311
3.000000 2.182716 21.139755 9.807853
4.000000 3.961715 21.472434 11.167240
5.000000 8.362935 21.546225 11.690765
6.000000 9.813404 21.546225 11.105380
7.000000 12.255379 24.936963 10.232024
8.000000 12.285604 24.936963 11.407214
9.000000 13.048587 24.936963 11.160444
10.000000 11.180581 24.936963 12.030626
11.000000 11.725337 24.936963 11.832313
12.000000 11.984239 24.936963 12.277202
13.000000 16.212071 26.876207 9.968129
14.000000 16.186906 26.876207 11.524034
15.000000 17.385979 26.997249 11.714828
16.000000 16.229842 26.997249 12.382195
17.000000 17.068001 26.997249 12.126864
18.000000 15.779026 26.997249 12.872273
19.000000 15.562433 26.997249 12.112255
20.000000 17.197990 26.997249 11.264798
21.000000 18.261912 34.188672 10.995392
22.000000 17.880978 34.188672 12.157225
23.000000 15.962677 34.188672 13.829863
24.000000 14.887244 34.188672 14.036373
25.000000 16.081043 34.188672 14.196898
26.000000 16.118621 34.188672 13.799367
27.000000 16.379000 34.188672 14.531647
28.000000 16.469247 34.188672 14.294529
29.000000 14.054639 34.188672 14.018564
30.000000 15.921407 34.188672 13.543226
