gen avg max std
0.000000 10.355184 92.418216 31.293415
1.000000 30.861228 91.490612 39.607584
2.000000 52.064813 91.918596 38.389272
3.000000 58.515648 92.050924 37.871363
4.000000 65.074164 93.202788 35.890963
5.000000 70.965218 93.202788 33.779511
6.000000 76.044186 93.202788 29.345164
7.000000 67.461884 93.202788 37.804692
8.000000 66.588977 93.202788 36.831937
9.000000 66.769106 93.202788 36.268113
10.000000 72.015171 93.202788 28.586043
11.000000 72.856224 93.202788 30.580234
12.000000 72.232304 93.202788 30.896282
13.000000 80.581946 93.202788 26.281909
14.000000 80.503525 93.202788 23.523858
15.000000 88.093605 93.202788 13.352502
16.000000 89.951400 93.202788 10.816460
17.000000 88.399437 93.202788 15.339664
18.000000 91.102917 93.202788 8.950462
19.000000 87.589469 93.202788 15.249444
20.000000 88.052907 93.202788 13.845767
21.000000 88.868232 93.409567 12.476719
22.000000 86.255733 93.409567 18.232915
23.000000 87.903089 93.202788 14.193774
24.000000 88.636701 93.409567 15.316081
25.000000 88.815578 93.409567 16.442913
26.000000 89.815632 93.409567 10.213914
27.000000 87.855850 93.409567 14.622138
28.000000 87.699184 93.409567 14.774718
29.000000 88.559981 93.409567 13.131743
30.000000 88.555474 93.409567 11.431122
