gen avg max std
0.000000 7.519034 75.273152 24.924127
1.000000 21.161262 89.066695 31.184092
2.000000 36.968386 89.066695 33.290639
3.000000 50.826338 89.066695 31.317674
4.000000 48.504736 92.338336 33.461824
5.000000 56.087158 93.729365 33.602873
6.000000 50.452553 93.729365 35.345001
7.000000 57.438128 94.089365 32.903417
8.000000 60.803628 94.089365 30.644541
9.000000 61.075018 94.089365 30.686311
10.000000 56.450616 94.089365 34.471333
11.000000 58.476117 94.089365 33.939567
12.000000 55.183197 94.089365 37.154503
13.000000 59.210157 94.089365 36.577862
14.000000 62.455958 94.089365 35.132751
15.000000 60.327092 94.089365 35.930486
16.000000 57.250265 94.089365 35.123454
17.000000 57.850107 94.089365 36.822598
18.000000 60.310716 94.089365 36.699102
19.000000 60.136273 94.089365 38.190083
20.000000 71.166181 94.089365 29.914501
21.000000 71.950065 94.089365 33.924806
22.000000 82.403732 94.089365 23.568861
23.000000 84.759624 94.149365 23.017413
24.000000 77.665287 94.149365 31.416301
25.000000 75.875488 94.149365 30.829644
26.000000 85.972241 94.089365 20.975448
27.000000 81.208006 94.089365 27.336725
28.000000 74.463790 94.180019 32.195372
29.000000 83.726626 94.180019 25.061292
30.000000 81.508465 94.180019 27.867415
