gen avg max std
0.000000 7.464154 87.690082 27.350479
1.000000 23.581755 87.690082 36.760666
2.000000 30.706305 87.690082 39.355003
3.000000 45.655028 89.047267 41.277376
4.000000 57.354763 91.573573 38.579463
5.000000 48.141650 89.350924 41.272867
6.000000 56.642877 89.350924 41.689279
7.000000 58.777135 89.350924 41.041998
8.000000 71.067510 89.350924 33.274040
9.000000 67.545823 89.350924 35.882450
10.000000 65.079139 89.350924 38.154528
11.000000 63.970215 89.402832 37.912629
12.000000 71.443715 89.350924 34.526182
13.000000 82.334337 89.554547 22.421974
14.000000 83.960828 89.554547 19.664991
15.000000 84.583148 89.554547 17.891823
16.000000 81.825411 89.554547 22.905796
17.000000 84.254338 89.558539 18.239016
18.000000 78.332648 89.582832 29.135541
19.000000 69.554377 89.582832 35.113791
20.000000 71.672632 89.582832 34.744063
21.000000 66.883716 89.558539 37.024951
22.000000 65.492383 89.558539 38.126608
23.000000 69.436351 89.570612 35.131711
24.000000 73.639635 89.666611 32.648619
25.000000 72.578477 89.574668 33.184813
26.000000 79.756688 89.791940 25.683742
27.000000 72.819758 89.791940 34.049762
28.000000 72.970449 89.933263 33.331300
29.000000 71.080242 89.791940 34.985407
30.000000 74.083529 89.791940 31.595404
