gen avg max std
0.000000 3.180520 89.350924 21.746928
1.000000 73.002886 89.350924 32.590179
2.000000 69.683464 90.313561 33.933278
3.000000 66.427541 89.350924 36.963215
4.000000 71.455771 89.350924 33.473379
5.000000 68.257298 91.039688 34.515247
6.000000 71.668025 90.313561 32.323306
7.000000 69.704980 91.073548 34.114206
8.000000 68.254531 91.073548 34.627801
9.000000 71.654687 89.350924 32.668644
10.000000 69.877693 89.350924 32.543356
11.000000 70.292189 90.422067 33.466399
12.000000 71.109353 89.599688 31.711359
13.000000 73.382265 89.599688 32.143533
14.000000 72.906731 90.619688 31.156230
15.000000 74.152692 90.619688 27.917416
16.000000 75.176545 89.350924 28.032529
17.000000 69.579391 87.237882 34.459083
18.000000 79.295522 90.859688 23.898804
19.000000 78.426873 87.168859 25.120303
20.000000 80.055149 87.168859 21.272698
21.000000 74.428540 87.168859 30.527765
22.000000 75.275791 90.073561 29.162390
23.000000 74.250317 87.168859 29.417475
24.000000 73.391340 90.866611 29.535097
25.000000 78.135745 90.017040 25.674621
26.000000 75.058501 90.017040 29.739530
27.000000 77.874037 87.154000 24.668010
28.000000 75.863146 88.219688 28.431799
29.000000 75.754128 90.313561 28.044009
30.000000 73.079653 90.313561 31.596305
