gen avg max std
0.000000 34.956971 92.394865 38.197939
1.000000 57.938448 93.679465 35.586946
2.000000 80.713474 93.167846 16.622804
3.000000 89.821339 93.186677 1.945719
4.000000 91.658810 93.559465 0.889343
5.000000 92.460882 94.038708 0.366960
6.000000 92.478466 93.931733 0.297805
7.000000 92.456765 93.334547 0.183136
8.000000 92.477500 93.566695 0.238537
9.000000 92.438131 93.154253 0.145533
10.000000 92.441364 93.941885 0.224699
11.000000 92.456489 93.875214 0.241054
12.000000 92.439513 93.124826 0.139071
13.000000 92.487067 93.514253 0.247935
14.000000 92.511330 93.508142 0.303165
15.000000 92.527048 94.264826 0.341513
16.000000 92.532302 93.819644 0.285064
17.000000 92.464348 93.806695 0.242727
18.000000 92.585955 94.264826 0.352830
19.000000 92.581502 93.634253 0.311480
20.000000 92.593607 93.746695 0.337470
21.000000 92.700688 93.931733 0.460629
22.000000 92.593698 93.075050 0.232825
23.000000 92.663539 93.931733 0.349973
24.000000 92.853643 94.043754 0.423713
25.000000 92.973314 94.186708 0.472878
26.000000 93.090763 93.955993 0.459722
27.000000 93.121649 94.522788 0.499202
28.000000 93.067910 94.115214 0.465887
29.000000 93.003935 93.931733 0.357813
30.000000 93.170217 94.132506 0.464814
