gen avg max std
0.000000 -5.335349 21.184515 4.164013
1.000000 -3.849208 14.842004 4.686238
2.000000 -2.192329 28.431256 7.111892
3.000000 0.066306 21.179291 7.172493
4.000000 6.364068 22.171460 7.842017
5.000000 11.488833 19.962249 4.509276
6.000000 14.571709 23.141369 4.135130
7.000000 17.685251 28.497846 3.748121
8.000000 18.789473 22.021775 2.073542
9.000000 20.355942 29.837580 1.714663
10.000000 20.124479 24.850592 0.758387
11.000000 20.026817 21.581580 0.328093
12.000000 20.008284 21.582125 0.297564
13.000000 20.007928 21.575373 0.296733
14.000000 20.031250 21.581965 0.339630
15.000000 20.097416 21.581840 0.407086
16.000000 20.001938 21.176145 0.240159
17.000000 20.017698 21.581824 0.319432
18.000000 20.041762 21.581840 0.338661
19.000000 20.030195 21.325825 0.281771
20.000000 19.984332 21.174156 0.170503
21.000000 19.961687 20.012965 0.010662
22.000000 20.093218 21.581200 0.391862
23.000000 19.989033 21.082436 0.156981
24.000000 19.988481 21.177101 0.169992
25.000000 20.043161 21.325460 0.300431
26.000000 19.965679 20.041959 0.012886
27.000000 19.992431 21.348695 0.193951
28.000000 19.987948 21.176967 0.169921
29.000000 19.988030 21.178446 0.170184
30.000000 20.070778 21.580116 0.359439
