gen avg max std
0.000000 -2.345218 31.451414 9.363745
1.000000 1.556892 48.080010 11.629914
2.000000 8.996100 59.351717 14.868005
3.000000 21.816342 78.890302 14.185072
4.000000 28.239177 78.963414 11.433228
5.000000 31.350487 85.977182 12.365067
6.000000 30.828941 78.994312 10.535107
7.000000 35.163767 78.992235 14.063839
8.000000 38.684194 86.321059 15.020523
9.000000 47.930152 79.475800 18.578074
10.000000 53.915226 86.079168 19.327108
11.000000 59.700392 85.464514 18.397888
12.000000 69.416417 86.904434 14.069886
13.000000 74.049919 87.065244 8.611909
14.000000 76.993398 88.416063 8.010526
15.000000 78.438230 86.977477 5.672646
16.000000 79.737885 86.865172 4.649062
17.000000 82.270771 87.440866 3.457196
18.000000 81.640366 87.327812 3.222259
19.000000 81.708406 86.975951 3.421281
20.000000 82.333236 86.795958 3.278748
21.000000 83.687120 86.651196 3.039150
22.000000 83.949817 86.857251 2.871776
23.000000 83.889128 86.734490 2.811813
24.000000 84.187489 87.196709 2.812201
25.000000 85.180654 87.421833 1.860475
26.000000 85.129516 87.665187 2.264335
27.000000 85.345034 86.629354 1.700381
28.000000 85.634095 87.445932 1.627224
29.000000 86.394065 88.072280 0.564681
30.000000 85.446854 87.915572 2.211045
