gen avg max std
0.000000 -0.022203 85.261013 14.296605
1.000000 10.898710 87.356739 20.350561
2.000000 22.825892 87.356739 23.730669
3.000000 32.189284 87.356739 26.608052
4.000000 40.157691 87.356739 28.626699
5.000000 44.791299 87.356739 32.352620
6.000000 48.419990 87.356739 36.130139
7.000000 54.907279 87.356739 36.585744
8.000000 72.794803 87.539959 30.246255
9.000000 82.187179 87.539959 18.767632
10.000000 82.689079 87.539959 17.325393
11.000000 79.767642 87.539959 21.168238
12.000000 76.715735 87.539959 22.874327
13.000000 80.496320 87.539959 17.931931
14.000000 80.831733 87.594728 18.601441
15.000000 83.251184 87.594728 15.877022
16.000000 84.320156 87.594728 13.152143
17.000000 83.035802 87.594728 15.511381
18.000000 83.205390 87.594728 14.947814
19.000000 82.914197 87.594728 15.394714
20.000000 84.034836 87.594728 13.537742
21.000000 82.686778 87.594728 14.890130
22.000000 81.009640 87.594728 17.740177
23.000000 81.522415 87.594728 18.007572
24.000000 83.305139 87.594728 15.657461
25.000000 84.052989 87.594728 14.298239
26.000000 83.808598 87.594728 14.844939
27.000000 83.671718 87.594728 15.418596
28.000000 82.531943 87.594728 19.254297
29.000000 81.205884 87.594728 22.089905
30.000000 83.712956 87.594728 15.834994
31.000000 82.646916 87.953573 18.580688
32.000000 82.530717 87.953573 18.470977
33.000000 81.100151 87.594728 20.182643
34.000000 81.445196 87.594728 18.995027
35.000000 82.618844 87.594728 17.817786
36.000000 84.546138 87.594728 13.293598
37.000000 81.972594 89.157491 19.256140
38.000000 81.760489 89.157491 18.310082
39.000000 83.194055 89.157491 16.353453
40.000000 81.903214 88.216901 18.120179
41.000000 81.589149 89.029540 18.182228
42.000000 82.594939 89.029540 16.910672
43.000000 83.526493 89.029540 15.091965
44.000000 79.884463 89.029540 18.991554
45.000000 81.937470 89.254891 16.152284
46.000000 82.558273 89.254891 17.205976
