gen avg max std
0.000000 4.741849 87.154000 23.207722
1.000000 12.354406 89.911940 25.880393
2.000000 23.807107 90.063229 31.640088
3.000000 36.453034 90.063229 36.115392
4.000000 48.398474 90.063229 37.425301
5.000000 58.339461 90.123246 38.730925
6.000000 59.803419 90.123246 38.722320
7.000000 63.523624 90.313561 39.544160
8.000000 61.865464 92.436168 38.024028
9.000000 57.435440 90.141578 39.239718
10.000000 62.819627 90.833025 38.018270
11.000000 59.320161 90.833025 39.666606
12.000000 65.187275 90.833025 37.437909
13.000000 68.910467 91.339688 35.865871
14.000000 70.589885 91.339688 34.094552
15.000000 72.371254 91.339688 33.896664
16.000000 69.798270 91.339688 37.269717
17.000000 56.051887 91.339688 40.801209
18.000000 63.394280 91.339688 38.070183
19.000000 58.819002 91.339688 38.589460
20.000000 59.656270 91.339688 37.514024
21.000000 73.641153 91.339688 29.695106
22.000000 72.926896 91.339688 30.148402
23.000000 74.060045 91.339688 29.898422
24.000000 71.620749 91.339688 30.716175
25.000000 79.158425 91.339688 24.217880
26.000000 83.366768 91.339688 21.039949
27.000000 84.032881 91.339688 20.377191
28.000000 83.488904 91.339688 20.422355
29.000000 83.926912 91.673025 20.467764
30.000000 82.101298 91.339688 22.522362
