gen avg max std
0.000000 0.037373 73.301671 13.690138
1.000000 5.604424 73.187474 17.779717
2.000000 18.324481 86.540483 19.954776
3.000000 27.613579 73.140775 14.852125
4.000000 37.430100 86.037848 16.802367
5.000000 47.128725 87.136062 19.463781
6.000000 55.453648 87.706933 18.925998
7.000000 61.377909 87.950515 16.706888
8.000000 70.347109 87.919508 9.634489
9.000000 73.854064 86.787147 8.558902
10.000000 77.062194 87.921672 6.885455
11.000000 78.693854 87.247197 5.324479
12.000000 79.752767 87.134881 5.838752
13.000000 80.300042 87.337040 5.218268
14.000000 81.611761 87.432066 4.495002
15.000000 81.670150 87.796238 4.322091
16.000000 82.532088 86.625506 3.283860
17.000000 82.572175 87.302395 3.294738
18.000000 82.151706 87.371326 3.392991
19.000000 82.819927 87.262558 3.277673
20.000000 82.786951 87.289526 3.353764
21.000000 82.977012 87.453312 3.330389
22.000000 83.360148 87.234417 3.273423
23.000000 84.581486 86.950844 2.520265
24.000000 84.260750 87.443677 2.749976
25.000000 84.218199 87.409466 2.797572
26.000000 85.818103 87.146652 0.671246
27.000000 85.613212 87.781922 1.372088
28.000000 85.570429 87.326931 1.375238
29.000000 85.891807 86.877941 0.609166
30.000000 85.920084 87.231217 0.497335
