gen avg max std
0.000000 -0.946217 78.883320 14.464171
1.000000 5.926292 49.150114 15.859907
2.000000 14.693099 79.523853 19.905213
3.000000 20.237837 75.120847 20.864232
4.000000 29.439601 85.925653 24.103453
5.000000 33.522665 85.925653 28.113678
6.000000 37.719484 85.925653 30.096899
7.000000 42.239992 85.925653 30.812526
8.000000 49.652174 87.603755 33.133036
9.000000 53.126616 87.603755 31.709006
10.000000 52.352017 87.603755 33.847755
11.000000 62.457511 87.603755 31.240060
12.000000 50.902315 87.191641 35.189823
13.000000 57.796816 87.191641 32.544576
14.000000 59.877317 86.365076 32.269804
15.000000 66.961085 87.474909 26.767098
16.000000 64.788370 87.474909 31.167436
17.000000 61.398520 86.365076 33.421688
18.000000 61.899669 86.365076 32.451241
19.000000 58.095956 86.365076 32.590800
20.000000 58.701733 87.303948 34.102847
21.000000 59.451412 87.303948 31.142576
22.000000 57.905153 87.303948 34.582274
23.000000 63.003594 87.780369 29.213162
24.000000 63.778323 87.780369 31.589896
25.000000 64.620354 88.032866 29.727296
26.000000 65.209207 88.653457 28.821502
27.000000 71.017656 88.653457 25.161269
28.000000 70.919847 88.653457 27.577270
29.000000 70.719981 88.847304 28.834090
30.000000 67.900569 88.587541 29.755047
