gen avg max std
0.000000 16.757916 89.347040 32.339393
1.000000 37.498242 90.073561 35.301156
2.000000 61.071947 89.370571 30.015592
3.000000 87.390155 89.479688 0.706265
4.000000 87.380464 90.623536 0.719019
5.000000 87.298049 89.550571 0.539047
6.000000 87.299191 90.919688 0.659609
7.000000 87.260879 90.313561 0.489563
8.000000 87.311219 90.313561 0.609774
9.000000 87.198696 88.915982 0.245646
10.000000 87.166122 87.240907 0.011105
11.000000 87.166478 87.240907 0.010867
12.000000 87.168931 87.240907 0.014698
13.000000 87.171812 87.240907 0.020155
14.000000 87.245149 90.733561 0.498819
15.000000 87.235114 89.550571 0.333767
16.000000 87.375635 89.550571 0.642272
17.000000 87.436050 89.550571 0.705584
18.000000 87.798327 89.550571 0.959859
19.000000 87.754307 89.606611 0.946153
20.000000 87.816668 90.086611 1.007951
21.000000 88.375808 90.716420 1.191026
22.000000 88.786747 90.571940 1.089144
23.000000 89.030580 89.558539 0.877864
24.000000 89.476596 89.578742 0.086655
25.000000 89.526819 90.716420 0.195086
26.000000 89.516611 90.451940 0.179598
27.000000 89.571896 90.593263 0.177581
28.000000 89.557585 89.971940 0.067566
29.000000 89.588135 90.414668 0.143479
30.000000 89.600104 90.833263 0.195501
