gen avg max std
0.000000 -4.540646 21.321896 5.133488
1.000000 -2.494318 19.936089 6.643776
2.000000 0.340534 19.936089 8.358182
3.000000 4.143940 21.755886 9.272148
4.000000 11.116446 20.051216 7.587235
5.000000 16.928720 20.003189 3.841335
6.000000 20.000578 22.014288 0.336580
7.000000 20.099573 23.163361 0.559977
8.000000 20.001938 21.333088 0.270626
9.000000 19.975071 20.583626 0.150524
10.000000 20.002268 21.333880 0.267855
11.000000 20.032064 21.335964 0.327847
12.000000 20.060678 24.132173 0.612837
13.000000 19.952864 20.547496 0.085543
14.000000 19.974913 21.481500 0.215670
15.000000 19.944886 20.010735 0.013189
16.000000 19.946864 19.991719 0.011212
17.000000 19.978297 21.338884 0.194644
18.000000 19.955641 19.971477 0.009478
19.000000 19.971974 20.590543 0.089086
20.000000 19.982959 21.348709 0.195306
21.000000 19.986799 21.333679 0.192582
22.000000 19.960593 20.001447 0.010022
23.000000 20.012127 21.194721 0.239926
24.000000 20.008959 21.193951 0.240979
25.000000 19.986690 21.176037 0.169959
26.000000 20.011587 21.178432 0.233609
27.000000 20.207695 29.744664 1.383175
28.000000 20.109677 23.000618 0.531069
29.000000 20.170786 26.529010 1.042075
30.000000 20.158715 28.383397 1.187087
