gen avg max std
0.000000 -1.579082 64.518051 11.577026
1.000000 66.037011 78.957433 4.427868
2.000000 67.869012 84.892208 6.304696
3.000000 69.718836 84.892208 7.889948
4.000000 71.309534 84.892208 7.426973
5.000000 73.489881 85.537732 7.482775
6.000000 74.895640 85.653175 6.641419
7.000000 75.160439 85.653175 7.272487
8.000000 74.981457 85.653175 6.625565
9.000000 75.280799 85.165900 7.053728
10.000000 75.628977 85.165900 6.862018
11.000000 76.094093 84.946036 7.198052
12.000000 76.394902 84.949229 7.264675
13.000000 77.302234 85.113590 6.416768
14.000000 77.414540 85.031184 5.665436
15.000000 76.483299 85.409286 7.247041
16.000000 75.920748 85.409286 7.827526
17.000000 76.782519 85.396137 7.612236
18.000000 76.905858 85.055992 7.578462
19.000000 77.348723 85.055992 7.014259
20.000000 77.097135 85.057707 7.601120
21.000000 77.130749 85.040756 6.868020
22.000000 76.191551 85.041907 8.512361
23.000000 76.656245 85.041907 7.379646
24.000000 76.643872 85.242524 8.290214
25.000000 76.724503 85.140086 7.749781
26.000000 77.207388 85.140086 6.385106
27.000000 75.906285 85.531862 8.877662
28.000000 76.306814 85.113685 8.105709
29.000000 75.827323 85.247749 8.397545
30.000000 75.010232 85.113685 8.927244
31.000000 75.930130 85.086484 8.627031
32.000000 75.299264 85.086484 8.888021
33.000000 74.949968 85.030825 10.200001
34.000000 74.676464 85.274025 10.561082
35.000000 75.013730 85.274025 10.686737
36.000000 75.820055 85.132188 8.346340
37.000000 75.841714 85.216358 8.428924
38.000000 75.823021 85.218321 8.220038
39.000000 75.632854 85.498185 9.469402
40.000000 75.286313 85.405070 8.970486
41.000000 75.440183 85.415250 9.108127
42.000000 75.649335 85.064040 8.824477
43.000000 74.473399 85.140774 10.468166
44.000000 74.149572 85.140774 10.673025
45.000000 74.874877 85.140774 10.066828
46.000000 73.991803 85.163558 11.954796
