gen avg max std
0.000000 -0.282537 47.354909 10.372097
1.000000 6.950469 47.354909 13.467348
2.000000 13.497608 65.189858 13.499075
3.000000 15.601542 65.189858 15.400089
4.000000 17.223681 65.189858 16.983420
5.000000 21.992404 74.086263 18.943838
6.000000 23.474266 83.614650 22.792988
7.000000 29.787404 74.194277 22.605064
8.000000 36.082126 83.379809 27.341266
9.000000 37.976044 84.905438 28.113427
10.000000 41.611000 84.905438 27.041782
11.000000 37.885073 85.823222 30.861803
12.000000 47.252497 86.069304 29.554200
13.000000 49.981761 86.069304 31.337517
14.000000 45.433105 85.823222 35.148552
15.000000 45.899225 85.823222 35.716266
16.000000 48.250624 85.823222 34.388791
17.000000 52.874792 85.823222 34.201153
18.000000 68.265167 85.823222 30.243034
19.000000 77.259413 85.823222 22.618027
20.000000 79.122695 85.823222 21.930217
21.000000 77.774763 85.823222 21.899062
22.000000 79.528661 85.823222 20.699069
23.000000 70.804786 85.823222 31.495726
24.000000 79.205723 85.823222 20.849480
25.000000 74.244437 85.823222 26.672955
26.000000 69.228271 85.823222 31.164514
27.000000 78.207366 85.823222 21.916191
28.000000 79.499058 85.823222 19.557324
29.000000 80.328730 85.823222 19.505726
30.000000 78.151858 85.823222 22.306517
31.000000 78.529949 85.823222 22.096634
32.000000 80.548330 85.823222 18.827217
33.000000 80.053915 85.823222 19.408493
34.000000 80.101866 85.823222 20.781549
35.000000 76.181015 85.823222 25.257263
36.000000 80.151973 85.823222 19.810300
37.000000 74.906061 85.823222 26.573489
38.000000 72.306075 85.823222 29.354316
39.000000 77.040961 85.823222 22.907277
40.000000 76.876989 85.823222 25.216714
41.000000 80.472130 85.823222 18.825817
42.000000 79.617859 85.823222 19.142913
