gen avg max std
0.000000 0.988574 30.474547 9.038372
1.000000 8.026265 39.244258 11.100200
2.000000 14.141394 48.185869 9.701163
3.000000 22.071370 56.881903 5.335993
4.000000 23.126081 48.102846 4.407676
5.000000 23.813548 39.273152 4.926951
6.000000 24.935243 57.028738 7.380387
7.000000 25.958227 56.383935 8.029760
8.000000 27.372184 83.474405 11.498702
9.000000 26.735296 56.931574 7.947495
10.000000 26.376455 48.044163 6.725550
11.000000 28.435646 83.540385 9.629844
12.000000 30.708003 74.185457 9.942352
13.000000 30.586563 48.133532 8.050655
14.000000 32.445917 65.524567 8.795107
15.000000 35.147350 84.192694 10.252666
16.000000 38.625324 85.230176 9.897354
17.000000 39.144411 84.065231 10.191498
18.000000 40.660120 65.710284 8.114021
19.000000 42.007450 65.929262 9.332083
20.000000 41.726255 84.629234 12.083995
21.000000 43.166407 85.047394 12.285839
22.000000 42.840930 74.557460 9.415729
23.000000 44.368799 85.841989 11.627370
24.000000 47.659226 88.250581 11.690765
