gen avg max std
0.000000 -1.577701 52.895189 11.170266
1.000000 4.171569 58.798772 14.949309
2.000000 16.467036 84.643596 20.852211
3.000000 30.568771 86.402364 19.584788
4.000000 41.050818 87.581530 18.156699
5.000000 43.326776 85.634112 14.681940
6.000000 57.905036 86.781807 16.055920
7.000000 67.460560 87.090595 12.801842
8.000000 71.041603 86.135873 9.802679
9.000000 74.765822 85.861832 8.122257
10.000000 78.991754 88.003268 3.047561
11.000000 79.433231 86.756765 1.693590
12.000000 79.142842 84.620330 0.809304
13.000000 79.104183 85.686241 0.947989
14.000000 79.151010 86.438958 1.053442
15.000000 79.028512 79.485260 0.135330
16.000000 79.692197 86.608336 1.983511
17.000000 79.413697 85.298181 1.463533
18.000000 79.329662 85.627322 1.253283
19.000000 79.303812 85.156314 1.205322
20.000000 79.192339 85.745959 0.958061
21.000000 79.434344 86.672152 1.684740
22.000000 79.382951 85.779093 1.437557
23.000000 79.281735 85.259335 1.165642
24.000000 79.199513 86.555285 1.067327
25.000000 79.163119 86.064748 0.987817
26.000000 79.396782 86.210740 1.500612
27.000000 79.268979 85.937784 1.233328
28.000000 79.188574 85.940266 0.974696
29.000000 79.202154 86.296049 1.025720
30.000000 79.197394 84.768508 0.823454
