gen avg max std
0.000000 -4.432877 30.176954 4.803926
1.000000 -1.610133 39.179917 9.942459
2.000000 1.872022 57.260207 12.656293
3.000000 6.216851 57.269900 14.017818
4.000000 12.048286 39.179917 17.051211
5.000000 18.552992 75.179917 19.319923
6.000000 25.357171 57.269900 19.107125
7.000000 26.081649 66.203942 20.403348
8.000000 28.131623 66.203942 20.874522
9.000000 31.014759 75.179917 19.264261
10.000000 32.074106 75.179917 21.729871
11.000000 27.854078 75.179917 24.953222
12.000000 36.885812 75.179917 25.631204
13.000000 32.386341 75.179917 26.566607
14.000000 37.608374 75.179917 26.623549
15.000000 40.970751 94.900134 28.662858
16.000000 44.963525 94.900134 29.066686
17.000000 57.267128 94.900134 30.198509
18.000000 60.750588 94.900134 28.468236
19.000000 57.202603 94.900134 31.728371
20.000000 62.129632 94.900134 30.109660
21.000000 62.872440 94.900134 28.515279
22.000000 61.994539 94.900134 31.517952
23.000000 67.272938 94.900134 27.169856
24.000000 66.772966 94.900134 32.427022
25.000000 62.479621 94.900134 35.788373
26.000000 62.798317 94.900134 35.855613
27.000000 61.722920 94.900134 34.595301
28.000000 67.339995 94.900134 30.183071
29.000000 71.769371 94.900134 28.647770
30.000000 67.400382 94.900134 35.030412
