gen avg max std
0.000000 4.862471 90.739688 25.201405
1.000000 7.327843 87.199358 26.406140
2.000000 18.132725 87.199358 34.368212
3.000000 36.651797 89.893561 37.825747
4.000000 47.435048 87.199358 39.945336
5.000000 56.160135 88.536113 38.678154
6.000000 68.089819 88.536113 34.136039
7.000000 71.319598 88.536113 31.364072
8.000000 68.248826 90.010675 34.161519
9.000000 69.014688 90.019688 35.075878
10.000000 67.211145 90.243229 35.908144
11.000000 68.457200 90.243229 34.136455
12.000000 56.030431 90.243229 40.079576
13.000000 56.472210 90.243229 38.274495
14.000000 58.696727 91.553548 38.822863
15.000000 64.142570 91.553548 35.948513
16.000000 58.167965 91.553548 36.448312
17.000000 56.271342 91.673548 38.918300
18.000000 62.413433 91.673548 37.492854
19.000000 63.128947 91.673548 37.497042
20.000000 73.806239 91.793548 31.359296
21.000000 54.197565 91.793548 38.730271
22.000000 60.577124 91.853548 37.155240
23.000000 71.019658 91.793548 33.092905
24.000000 68.445823 91.793548 34.881644
25.000000 76.550292 91.793548 29.546193
26.000000 76.239819 91.793548 30.824175
27.000000 75.896122 91.853548 32.100465
28.000000 80.484143 91.853548 28.131856
29.000000 84.633133 91.853548 21.994260
30.000000 82.124299 91.853548 25.713709
