gen avg max std
0.000000 2.328225 39.323246 10.234763
1.000000 7.178824 39.108356 10.760910
2.000000 15.182129 48.127882 8.841692
3.000000 22.975010 55.993305 8.599853
4.000000 25.831603 64.780358 9.333567
5.000000 27.050774 56.419361 9.194914
6.000000 29.476651 73.904107 11.303120
7.000000 32.031922 73.765823 11.839051
8.000000 35.906730 56.086263 10.330021
9.000000 39.215275 64.752207 8.223767
10.000000 42.752605 84.425102 9.480613
11.000000 42.451956 65.090247 8.239441
12.000000 42.839476 64.872306 6.990107
13.000000 43.698157 74.012510 7.236743
14.000000 42.693913 64.872306 6.231940
15.000000 44.456646 73.841486 7.826835
16.000000 42.747115 64.873109 6.145000
17.000000 44.006507 64.973573 7.034401
18.000000 47.306497 73.889304 8.722061
19.000000 46.382512 73.809324 7.592160
20.000000 49.131067 65.566780 8.031582
21.000000 49.625705 73.902451 8.404939
22.000000 51.671755 73.836828 7.852548
23.000000 51.150069 64.889304 5.730688
24.000000 56.022353 73.973573 7.494637
25.000000 53.877955 83.885823 7.651121
26.000000 53.532642 82.897339 8.150314
