gen avg max std
0.000000 -5.465487 19.936089 3.668997
1.000000 -4.022934 19.936089 5.308794
2.000000 -2.494375 19.936089 7.211003
3.000000 0.574156 21.651992 8.914913
4.000000 5.549805 19.936089 9.314655
5.000000 12.484662 21.651992 7.160749
6.000000 18.731605 21.648181 2.826658
7.000000 19.970544 21.648181 0.239666
8.000000 20.027244 21.599186 0.363173
9.000000 19.970777 21.651992 0.240188
10.000000 19.993901 21.594004 0.285613
11.000000 20.011885 21.616822 0.308247
12.000000 20.003791 21.613249 0.319550
13.000000 19.936580 19.960668 0.003441
14.000000 20.018089 21.548933 0.324500
15.000000 19.961404 21.167393 0.172304
16.000000 19.936996 19.952842 0.002947
17.000000 19.940856 19.985000 0.010830
18.000000 19.940994 19.970243 0.009566
19.000000 19.942351 19.971859 0.011049
20.000000 19.944427 20.008289 0.014007
21.000000 19.947197 19.973480 0.011981
22.000000 19.975497 21.169339 0.171131
23.000000 19.988541 21.563179 0.225323
24.000000 19.962489 20.025697 0.013765
25.000000 19.967487 20.036986 0.013517
26.000000 19.997212 21.180854 0.169964
27.000000 19.971095 20.022411 0.010978
28.000000 19.996671 21.183892 0.169708
29.000000 19.974654 20.027214 0.010817
30.000000 19.973506 20.031214 0.009463
