gen avg max std
0.000000 -2.363284 58.715214 10.971272
1.000000 2.920289 60.204140 15.091444
2.000000 9.716040 58.715214 17.711191
3.000000 18.626694 73.058471 18.686306
4.000000 21.448455 64.551275 18.678035
5.000000 22.414150 64.591422 20.531711
6.000000 26.786290 66.308840 21.135332
7.000000 28.322095 79.574922 25.795217
8.000000 41.099435 79.793584 26.314511
9.000000 50.370463 79.793584 22.853730
10.000000 49.435111 79.793584 27.573986
11.000000 54.778381 79.793584 25.016227
12.000000 58.386104 79.793584 25.415798
13.000000 54.103360 80.523021 28.825161
14.000000 57.715542 79.816899 27.184737
15.000000 53.057337 79.793584 27.446112
16.000000 61.309537 79.793584 22.978982
17.000000 62.356940 86.167302 25.338113
18.000000 58.287564 86.167302 27.501669
19.000000 56.054907 86.167302 29.237145
20.000000 56.479067 80.001148 29.274043
21.000000 61.799551 86.784210 26.730236
22.000000 60.988378 86.784210 25.679478
23.000000 58.066622 79.931200 28.519671
24.000000 56.716767 79.931200 29.138226
25.000000 62.797869 79.931200 25.904825
26.000000 56.717388 79.931200 28.031726
27.000000 58.089869 79.931200 28.190389
28.000000 61.931415 80.064484 27.090712
29.000000 57.800945 80.067779 29.154413
30.000000 58.345538 80.514483 27.905808
