gen avg max std
0.000000 6.735794 87.168859 27.809205
1.000000 18.837616 87.572890 35.572556
2.000000 29.452255 87.168859 38.602635
3.000000 52.626542 87.237882 38.575399
4.000000 54.054996 89.893561 41.859942
5.000000 63.514694 90.919688 37.476369
6.000000 62.808503 90.919688 38.275581
7.000000 58.635967 90.919688 39.871037
8.000000 59.788479 90.919688 39.407883
9.000000 59.156298 90.919688 40.654958
10.000000 61.349751 90.919688 37.882751
11.000000 61.646939 90.919688 37.897692
12.000000 58.686706 90.919688 38.282669
13.000000 63.947436 90.919688 34.953421
14.000000 71.319767 90.919688 32.409767
15.000000 71.198404 89.893561 32.711496
16.000000 71.149661 89.893561 33.173802
17.000000 73.981663 89.893561 30.118066
18.000000 72.683954 90.133561 33.038471
19.000000 78.894092 90.133561 26.483424
20.000000 80.661367 90.133561 24.775774
21.000000 80.171798 90.493561 24.886399
22.000000 74.654922 90.613561 29.788487
23.000000 78.122294 90.673561 26.272119
24.000000 74.300270 90.673561 29.680300
25.000000 70.532006 90.973561 30.981521
26.000000 75.142165 90.973561 29.532071
27.000000 69.990419 90.973561 35.037434
28.000000 74.169361 90.973561 32.127137
29.000000 74.428639 90.973561 31.748461
30.000000 73.006620 90.973561 31.941168
