gen avg max std
0.000000 -0.758684 72.768283 13.652912
1.000000 5.818330 85.627157 19.749565
2.000000 13.404481 78.941830 21.122911
3.000000 26.673445 72.949599 15.633389
4.000000 38.456569 84.592672 15.233375
5.000000 43.535911 78.900112 15.630598
6.000000 53.763307 85.684440 17.474752
7.000000 62.583149 87.231564 16.700148
8.000000 68.887790 86.896052 12.123236
9.000000 75.785035 87.319486 6.655275
10.000000 78.433353 87.212251 5.038044
11.000000 77.659618 86.366403 4.420437
12.000000 79.870813 86.900591 4.751755
13.000000 79.237287 86.757217 4.447264
14.000000 81.575927 86.173908 4.383506
15.000000 82.247306 87.497420 3.171153
16.000000 82.522032 86.455503 3.084498
17.000000 83.364781 86.432924 2.940695
18.000000 83.400542 87.730110 2.936348
19.000000 83.066533 86.530625 2.989132
20.000000 83.141630 87.271616 2.938844
21.000000 83.725154 86.503750 2.680289
22.000000 84.731743 89.964670 2.323926
23.000000 84.248078 87.348379 2.683130
24.000000 84.556010 87.725826 2.517021
25.000000 85.120773 87.465146 1.718375
26.000000 85.296770 86.904583 1.544641
27.000000 85.616339 87.019680 0.506509
28.000000 85.527466 86.662534 1.001206
29.000000 85.677302 86.902848 0.466057
30.000000 85.769110 86.857956 0.458743
