gen avg max std
0.000000 -5.065323 10.875987 3.556770
1.000000 -3.563241 18.296304 4.598010
2.000000 -0.172610 19.936089 7.063320
3.000000 2.018596 19.939089 7.443454
4.000000 5.393182 19.939089 7.461274
5.000000 10.958364 19.939089 6.508980
6.000000 16.073903 19.939629 4.949326
7.000000 19.962220 20.592091 0.125150
8.000000 19.950503 20.626243 0.096542
9.000000 19.965768 21.349289 0.197657
10.000000 19.938692 19.975031 0.005718
11.000000 19.951629 20.562287 0.087478
12.000000 20.044069 25.053435 0.715705
13.000000 19.946117 20.020029 0.017215
14.000000 19.969997 21.357838 0.198416
15.000000 19.971761 21.339769 0.195668
16.000000 19.975444 21.343626 0.195963
17.000000 19.977170 20.727650 0.140239
18.000000 19.960988 20.556034 0.085995
19.000000 19.949775 20.041959 0.019193
20.000000 19.974681 21.340210 0.195540
21.000000 19.964040 20.568839 0.087625
22.000000 19.955591 20.024808 0.019890
23.000000 19.967518 20.039465 0.026570
24.000000 19.968940 20.041959 0.028858
25.000000 20.148595 24.155285 0.798151
26.000000 20.076292 23.836373 0.571851
27.000000 20.003736 21.327929 0.190618
28.000000 20.099826 24.122883 0.616970
29.000000 20.048184 21.322092 0.232242
30.000000 20.016589 20.871751 0.124584
