gen avg max std
0.000000 0.335383 79.020590 14.500207
1.000000 77.555248 85.486021 6.494188
2.000000 77.231377 85.409553 5.343158
3.000000 76.766841 85.448631 8.155276
4.000000 76.974416 85.486579 8.400517
5.000000 77.283329 85.439239 6.590501
6.000000 77.059853 85.516368 8.209157
7.000000 76.838771 85.433862 6.760390
8.000000 76.631892 87.033795 7.397127
9.000000 76.325304 85.854272 8.662598
10.000000 74.955373 85.553645 11.519329
11.000000 75.460319 85.566998 9.641597
12.000000 75.115236 86.853885 11.489579
13.000000 74.933815 86.853885 10.586925
14.000000 75.172370 85.547505 9.977134
15.000000 75.577713 85.547505 10.157014
16.000000 76.383806 85.624343 9.505169
17.000000 75.630936 85.623201 9.160013
18.000000 74.362799 85.487238 11.692058
19.000000 73.359391 86.740951 13.993170
20.000000 75.137557 85.700608 10.698869
21.000000 75.808151 86.477596 11.201545
22.000000 76.299411 86.477596 10.419092
23.000000 77.003039 86.460801 9.801824
24.000000 76.512317 87.250354 11.073903
25.000000 75.626011 86.836483 12.048482
26.000000 75.821678 86.666553 11.198139
27.000000 75.365174 86.666553 12.577531
28.000000 75.806482 86.493796 13.314030
29.000000 77.147456 86.527085 10.665698
30.000000 75.309984 86.722458 12.417095
31.000000 75.343381 86.512083 12.545300
32.000000 76.251992 86.004646 10.640654
33.000000 76.202231 86.004646 10.492330
34.000000 76.217504 86.201630 10.751656
35.000000 76.512790 86.529908 8.793365
36.000000 76.396169 86.454595 11.317503
37.000000 76.757966 86.584167 11.379919
38.000000 77.340882 86.563470 10.449409
39.000000 76.527697 86.569000 11.741706
40.000000 77.922244 86.599367 10.258941
41.000000 77.022187 86.599367 10.687377
42.000000 76.454126 86.835703 11.899318
43.000000 76.333659 85.931055 12.061659
44.000000 75.622821 86.962637 13.533263
45.000000 73.773484 86.505288 14.736077
46.000000 73.151072 86.744648 15.283378
