gen avg max std
0.000000 4.943915 21.790514 9.697422
1.000000 13.240561 56.940877 11.378431
2.000000 17.585393 39.222348 7.247361
3.000000 21.288574 30.365210 3.019206
4.000000 22.024203 38.978977 2.542660
5.000000 22.010816 30.588354 1.759376
6.000000 22.224574 30.588354 2.211941
7.000000 22.019346 30.397881 1.743479
8.000000 22.248718 39.372379 2.883810
9.000000 22.259163 30.672124 2.203835
10.000000 22.427198 30.601837 2.513350
11.000000 23.006900 30.575050 3.132627
12.000000 23.175922 39.250607 3.755288
13.000000 24.561265 56.884108 6.606980
14.000000 25.145843 48.091917 5.917950
15.000000 25.540151 39.351026 5.338703
16.000000 29.095515 86.028046 10.870873
17.000000 30.559729 56.320401 8.464415
18.000000 34.594836 74.320401 10.869578
19.000000 39.491382 74.320401 9.964097
20.000000 40.690837 85.205438 12.074580
21.000000 41.845631 74.654364 11.266587
22.000000 45.784464 86.028374 13.966710
23.000000 47.380548 74.654364 10.911319
24.000000 48.344258 74.663174 9.966644
25.000000 45.737854 85.119269 10.129268
26.000000 46.010423 74.647371 9.268466
27.000000 49.127387 74.652611 10.474325
28.000000 48.446800 83.671895 10.252142
29.000000 47.005545 65.777424 8.165604
30.000000 50.085904 65.773463 8.978550
31.000000 55.620642 86.195131 9.972146
32.000000 52.911129 65.777424 6.035043
