gen avg max std
0.000000 13.472976 92.722666 32.382381
1.000000 34.779600 92.663900 41.635907
2.000000 52.528563 92.663900 42.780518
3.000000 63.336487 93.348788 41.258971
4.000000 73.703934 93.931733 34.415403
5.000000 81.083377 93.931733 28.074074
6.000000 79.918130 93.931733 29.190001
7.000000 84.430537 93.931733 24.341495
8.000000 89.746474 93.931733 14.757786
9.000000 87.944538 93.931733 19.130803
10.000000 89.521258 93.931733 13.980560
11.000000 91.461001 93.931733 9.084389
12.000000 92.354505 93.679465 1.253414
13.000000 90.614258 94.540945 12.655758
14.000000 91.664262 94.540945 9.874481
15.000000 91.924963 94.540945 4.761868
16.000000 91.438644 94.540945 8.225396
17.000000 92.660186 94.540945 1.393069
18.000000 91.901992 94.582788 8.820137
19.000000 90.191386 94.582788 13.231301
20.000000 91.972280 94.540945 9.445086
21.000000 91.542241 94.540945 12.272620
22.000000 90.029960 94.540945 15.654484
23.000000 90.414022 94.540945 13.677167
24.000000 92.067162 94.540945 5.477462
25.000000 92.495837 94.540945 7.773083
26.000000 89.560495 94.540945 17.456730
27.000000 87.304487 94.540945 21.650144
28.000000 85.846429 94.540945 22.938181
29.000000 89.313350 94.540945 17.278156
30.000000 90.309916 94.540945 14.991394
