gen avg max std
0.000000 0.401985 85.404050 15.530168
1.000000 9.782879 78.751887 18.591897
2.000000 21.041533 78.819274 17.148746
3.000000 33.099459 86.766109 15.731339
4.000000 41.249006 86.663199 15.887228
5.000000 48.086195 85.724149 19.156931
6.000000 53.817056 86.328526 19.762058
7.000000 62.253408 86.209877 17.431850
8.000000 73.769828 85.913479 7.310870
9.000000 79.288812 86.477043 4.012547
10.000000 79.312011 86.495057 4.796600
11.000000 79.881963 86.165503 3.670566
12.000000 82.040634 86.702499 3.206545
13.000000 82.279359 87.304740 3.320650
14.000000 82.057058 87.101081 3.169592
15.000000 82.608121 87.355945 3.207073
16.000000 81.918453 86.835319 3.146875
17.000000 82.129044 86.944443 3.197292
18.000000 82.551235 86.362422 3.136661
19.000000 83.933780 86.839979 2.757969
20.000000 82.655756 87.332997 3.133551
21.000000 83.790482 86.844312 2.794957
22.000000 83.863767 87.224447 2.870122
23.000000 84.430278 87.249222 2.453335
24.000000 83.571359 86.705390 2.929770
25.000000 84.596494 87.880855 2.499253
26.000000 83.775743 86.793624 2.872261
27.000000 85.641622 87.444490 1.332217
28.000000 85.784239 87.321381 0.434531
29.000000 85.847599 87.376073 0.526313
30.000000 85.823782 87.538682 0.419603
