gen avg max std
0.000000 -2.883683 65.650861 9.873334
1.000000 0.551726 65.650861 13.445006
2.000000 3.878985 65.681032 16.047081
3.000000 6.670804 57.013548 16.832987
4.000000 12.513671 57.013548 18.727725
5.000000 15.448823 75.269900 20.698290
6.000000 17.411057 75.269900 20.860921
7.000000 19.897237 75.269900 21.069184
8.000000 20.806024 75.269900 22.245658
9.000000 22.255022 66.176954 21.420807
10.000000 27.598209 94.852506 21.666737
11.000000 26.724928 94.852506 25.388847
12.000000 24.898726 94.852506 25.897107
13.000000 28.564530 94.900134 24.395969
14.000000 26.679367 94.900134 24.665456
15.000000 27.195400 94.900134 24.042099
16.000000 25.123220 94.852506 24.794291
17.000000 27.613804 94.852506 23.371744
18.000000 30.268134 94.852506 22.846050
19.000000 30.378755 75.237949 23.306188
20.000000 29.574115 66.139214 22.957900
21.000000 29.644195 91.899556 25.351227
22.000000 32.962451 91.899556 24.572882
23.000000 33.831289 91.899556 25.115586
24.000000 34.131082 91.899556 25.758580
25.000000 33.956361 91.899556 26.517592
26.000000 34.284937 91.899556 27.674676
27.000000 34.930249 91.899556 28.686830
28.000000 30.180804 91.899556 30.017870
29.000000 35.495803 94.563558 30.671381
30.000000 31.365922 94.563558 28.463648
31.000000 30.197230 94.563558 30.274124
32.000000 29.630409 94.563558 30.431894
33.000000 31.107848 94.563558 29.578190
34.000000 33.821480 94.563558 31.642229
35.000000 30.448962 94.563558 32.030416
36.000000 32.646440 94.563558 31.691091
37.000000 35.405025 94.563558 32.096337
38.000000 30.141246 94.906250 33.835090
39.000000 29.846303 94.906250 31.764485
40.000000 32.886645 94.906250 32.427235
