gen avg max std
0.000000 -5.716095 6.216160 1.882785
1.000000 -4.852449 6.967256 2.504588
2.000000 -3.415524 9.422543 3.891697
3.000000 -1.414479 7.974164 4.675583
4.000000 1.668579 19.936089 6.558220
5.000000 4.631308 27.606766 7.565300
6.000000 8.896317 24.876875 5.665599
7.000000 11.970246 23.683272 5.775200
8.000000 14.285771 26.022882 6.284894
9.000000 17.900117 29.666453 4.129723
10.000000 19.885740 21.638769 0.691783
11.000000 19.960486 21.155416 0.170704
12.000000 19.936917 19.976939 0.005718
13.000000 19.936644 19.963837 0.003885
14.000000 19.936644 19.963837 0.003885
15.000000 19.936486 19.955956 0.002781
16.000000 19.936160 19.939089 0.000425
17.000000 19.964100 21.336634 0.196076
18.000000 19.936110 19.936628 0.000106
19.000000 19.936160 19.939089 0.000425
20.000000 19.936089 19.936089 0.000000
21.000000 19.948901 20.573691 0.089257
22.000000 19.948922 20.568160 0.088472
23.000000 19.936331 19.948211 0.001697
24.000000 19.960571 21.159639 0.171295
25.000000 19.973239 21.161069 0.191362
26.000000 19.999346 21.159639 0.256966
27.000000 19.962286 21.169339 0.172514
28.000000 19.962738 21.172258 0.172863
29.000000 20.038382 21.169277 0.331526
30.000000 19.967519 21.160682 0.170712
