gen avg max std
0.000000 -4.528193 19.936089 4.739716
1.000000 -2.382970 19.949749 6.474310
2.000000 -0.898098 21.166844 8.043030
3.000000 2.483789 27.095673 9.578211
4.000000 7.372685 19.971859 10.391785
5.000000 7.397813 21.562359 10.478757
6.000000 10.336420 21.581110 10.739621
7.000000 11.507325 21.562359 10.910163
8.000000 12.147455 21.650091 11.351865
9.000000 12.406466 21.562359 11.012268
10.000000 13.805603 21.580698 10.717023
11.000000 12.239441 21.562359 11.163453
12.000000 13.064620 21.562359 11.116721
13.000000 14.168952 21.563600 10.729187
14.000000 13.049907 21.563600 11.168389
15.000000 16.102330 21.563600 9.892365
16.000000 17.915478 32.957526 8.122395
17.000000 15.535369 21.563600 10.112219
18.000000 17.856060 21.580982 8.630537
19.000000 18.127591 21.562359 8.396998
20.000000 18.540530 21.562359 7.818798
21.000000 18.844687 21.562359 7.270560
22.000000 17.315873 21.562359 9.013402
23.000000 17.740159 21.562359 8.450053
24.000000 18.570047 21.562359 7.670849
25.000000 18.341217 21.562359 8.084912
26.000000 20.076839 21.789441 5.517395
27.000000 17.039446 21.789441 9.271636
28.000000 17.178650 21.562359 9.262553
29.000000 16.719902 21.562359 9.402124
30.000000 19.226346 22.675644 7.014658
