gen avg max std
0.000000 0.135146 57.354553 11.305908
1.000000 3.233064 39.450924 10.123992
2.000000 8.867329 39.439318 11.284269
3.000000 13.486578 39.213103 10.513835
4.000000 18.493821 57.416504 12.525757
5.000000 24.620544 57.150675 9.169211
6.000000 23.127766 57.147798 5.533978
7.000000 23.269375 39.531940 4.336449
8.000000 23.975202 48.222348 6.598011
9.000000 23.247816 55.826808 5.454767
10.000000 23.267347 56.589825 6.001359
11.000000 23.460027 65.568669 7.672671
12.000000 23.131306 83.146730 8.573632
13.000000 22.591301 56.134109 4.791830
14.000000 23.488962 84.506166 9.017661
15.000000 26.219173 88.391111 15.352401
16.000000 23.075614 56.765589 5.405931
17.000000 22.761523 56.945561 5.000738
18.000000 22.580807 38.901926 3.298509
19.000000 22.416290 39.292890 2.658032
20.000000 22.957277 57.458736 5.465380
21.000000 22.746896 39.548962 3.067403
22.000000 23.838246 73.862722 8.409944
23.000000 22.782951 39.515203 3.568228
24.000000 22.254329 30.523536 1.625106
25.000000 22.275010 39.511062 2.462327
26.000000 23.524340 66.260207 7.888232
27.000000 22.100895 30.620103 1.217164
28.000000 23.342136 66.228559 7.160461
29.000000 22.108802 30.523536 1.202363
30.000000 21.945995 21.982720 0.025668
