gen avg max std
0.000000 4.856631 90.859688 24.314756
1.000000 16.540277 90.859688 32.287886
2.000000 23.687021 88.017907 34.568603
3.000000 40.834410 88.582332 38.163846
4.000000 51.372007 89.271039 38.384883
5.000000 57.819556 92.136168 38.896582
6.000000 51.481688 92.136168 40.548403
7.000000 57.542867 92.136168 39.005950
8.000000 57.674544 92.136168 39.472411
9.000000 49.330175 92.136168 42.136719
10.000000 60.534626 92.136168 38.600880
11.000000 59.327409 92.136168 41.015756
12.000000 60.299518 92.136168 39.705087
13.000000 52.928513 92.779688 43.045981
14.000000 62.589870 92.779688 39.628737
15.000000 60.763078 92.779688 40.821930
16.000000 64.696005 92.136168 39.786150
17.000000 66.701572 92.136168 38.574203
18.000000 76.785404 92.136168 33.632182
19.000000 77.486509 92.136168 31.291200
20.000000 76.968816 92.136168 31.362615
21.000000 78.464276 92.309516 29.977272
22.000000 78.139134 92.309516 30.789893
23.000000 77.218477 92.309516 31.985779
24.000000 75.402635 92.309516 32.539718
25.000000 80.903923 92.416695 26.975492
26.000000 74.307038 92.356695 33.929190
27.000000 81.658681 92.356695 25.451945
28.000000 70.633904 93.436695 34.641797
29.000000 71.359790 93.436695 35.132779
30.000000 70.230582 93.436695 34.065986
