gen avg max std
0.000000 -5.162520 19.936089 4.364469
1.000000 -2.135132 21.646559 7.413815
2.000000 1.691705 21.646559 9.682542
3.000000 7.923972 22.726285 10.803991
4.000000 12.059388 25.727643 10.660378
5.000000 12.700770 22.726285 10.806202
6.000000 11.772792 23.905842 10.959826
7.000000 12.350700 23.905842 10.835743
8.000000 11.918845 23.905842 11.916097
9.000000 14.115606 23.905842 11.244505
10.000000 14.251973 23.905842 11.309007
11.000000 14.445086 23.905842 11.621304
12.000000 16.718711 38.507613 10.594417
13.000000 17.625455 38.507613 9.866464
14.000000 20.639976 38.507613 8.065106
15.000000 21.130718 38.507613 8.149383
16.000000 20.213254 39.043803 10.021488
17.000000 19.832942 41.469137 12.011048
18.000000 22.205332 41.851337 13.345345
19.000000 28.421956 42.923513 12.761467
20.000000 32.765094 41.842420 11.620535
21.000000 33.945941 41.868587 10.607467
22.000000 34.424886 42.645901 11.040105
23.000000 36.220599 42.645901 10.932874
24.000000 34.738930 42.645901 12.935669
25.000000 36.880377 42.645901 10.458407
26.000000 36.844221 42.645901 11.449787
27.000000 36.123416 42.645901 12.825515
28.000000 36.506691 42.897109 13.247291
29.000000 36.611279 42.897109 12.365189
30.000000 31.634694 42.900707 16.174981
31.000000 37.414351 43.899121 11.786026
32.000000 36.295313 44.898444 13.636138
33.000000 37.247808 45.822711 11.701301
34.000000 35.943261 45.822711 13.125875
35.000000 37.420885 45.822711 12.552130
36.000000 38.394607 45.826615 11.869826
37.000000 38.872725 46.246555 12.324740
38.000000 41.227558 46.246555 10.053958
39.000000 38.730145 46.299703 14.090171
40.000000 39.106556 46.426809 13.607961
41.000000 39.456928 46.426809 13.051799
42.000000 40.867249 46.426809 12.157281
43.000000 39.466335 46.426809 13.618248
44.000000 41.050110 46.426809 10.857322
45.000000 40.233995 46.426961 13.516332
46.000000 41.630604 46.426961 12.347045
