gen avg max std
0.000000 1.785164 87.139358 19.449149
1.000000 68.447481 87.199358 35.477222
2.000000 73.199560 89.558539 31.185979
3.000000 73.004808 89.378539 31.068280
4.000000 70.966421 89.378539 33.451969
5.000000 62.086608 89.558539 38.986464
6.000000 68.808996 89.378539 34.627353
7.000000 71.857596 89.378539 32.616844
8.000000 71.632691 89.971940 33.564016
9.000000 64.707191 89.378539 37.818664
10.000000 68.810181 89.350924 34.834520
11.000000 73.546098 89.350924 31.160690
12.000000 74.780090 89.398742 30.533669
13.000000 74.343019 90.206611 30.541965
14.000000 73.452274 89.527040 31.757707
15.000000 75.634407 90.433561 30.141637
16.000000 68.449430 90.433561 36.244711
17.000000 69.838442 90.433561 34.950942
18.000000 73.291240 91.093561 31.140408
19.000000 74.189366 89.558539 30.103747
20.000000 69.781359 89.558539 34.997856
21.000000 76.065207 89.415203 27.809545
22.000000 75.354288 89.791940 29.886637
23.000000 74.536523 89.839688 30.619725
24.000000 74.681263 89.839688 30.219995
25.000000 70.274455 89.839688 33.428621
26.000000 72.743829 89.839688 32.111797
27.000000 72.756985 89.839688 31.768178
28.000000 75.994478 89.350924 28.184636
29.000000 70.910380 87.319256 33.506485
30.000000 77.006944 87.256175 26.492942
