gen avg max std
0.000000 4.583469 30.075744 10.564375
1.000000 11.537007 73.826042 11.097378
2.000000 19.115243 64.904107 10.479500
3.000000 20.308782 56.051103 5.391584
4.000000 22.974774 65.126836 5.544258
5.000000 22.218058 47.436144 3.142135
6.000000 21.725760 30.062464 0.895199
7.000000 22.117188 30.570654 2.009779
8.000000 21.926535 30.470571 1.555368
9.000000 22.527818 65.746171 4.962151
10.000000 22.332740 48.097367 3.314470
11.000000 22.254068 30.706695 2.237114
12.000000 22.775065 39.059829 3.216586
13.000000 22.605166 30.711733 2.683815
14.000000 23.138243 39.276415 3.703151
15.000000 23.617458 47.765589 4.398418
16.000000 23.123755 48.083798 3.852671
17.000000 22.853491 56.628388 4.240422
18.000000 23.055827 39.159358 3.496469
19.000000 22.883518 30.795993 2.791607
20.000000 22.479573 30.758253 2.199512
21.000000 22.386387 30.681880 2.012277
22.000000 22.185304 30.737310 1.565266
23.000000 22.190061 30.727000 1.579260
24.000000 22.294534 30.779644 1.826877
25.000000 23.090143 65.628388 5.292649
26.000000 23.360854 47.832484 4.335617
27.000000 22.782855 38.834582 2.906781
28.000000 23.787107 74.248899 7.726560
29.000000 23.176977 65.364053 5.767599
30.000000 22.586063 39.490612 3.244649
31.000000 22.294479 30.652892 1.784617
32.000000 22.594059 39.372379 3.006386
33.000000 22.690684 56.836685 4.080223
34.000000 22.783544 73.996026 5.704156
35.000000 22.193550 30.506939 1.554628
36.000000 22.291669 39.182889 2.206159
37.000000 22.099793 30.515203 1.279519
38.000000 22.597429 65.708431 4.798653
39.000000 22.775799 47.974134 3.672532
