gen avg max std
0.000000 5.827215 21.996054 10.587306
1.000000 13.608821 21.812614 8.030912
2.000000 20.967113 30.823850 3.589307
3.000000 23.710955 68.386780 7.414924
4.000000 22.445127 30.691732 2.535416
5.000000 22.247100 30.779644 2.274777
6.000000 21.819553 30.062464 1.271998
7.000000 22.005704 30.062464 1.722180
8.000000 22.030482 30.435480 1.815911
9.000000 22.056286 30.696695 1.903150
10.000000 22.249972 30.711733 2.208141
11.000000 22.263479 39.416504 2.963975
12.000000 21.855908 30.716796 1.368569
13.000000 22.279715 30.711733 2.301060
14.000000 21.654052 21.823850 0.055331
15.000000 22.909135 39.372379 3.630406
16.000000 22.089273 30.716796 1.883627
17.000000 23.989338 48.133532 5.072530
18.000000 23.593107 30.711733 3.578618
19.000000 24.660412 30.711733 4.107133
20.000000 22.792372 30.652892 2.827806
21.000000 24.246706 56.964519 6.091174
22.000000 24.272857 30.807043 3.964971
23.000000 23.452853 39.424051 3.909545
24.000000 23.030577 30.706695 3.057735
25.000000 23.043770 30.624722 3.006446
26.000000 23.675591 30.711733 3.554395
27.000000 23.045715 30.752976 3.050752
28.000000 24.677780 30.716796 4.118963
29.000000 24.680464 39.244258 4.869592
